"Source","DateOffset","HotFixID","Description","InstalledBy"
"Server9","-33","MSKB9196315","Update","NT AUTHORITY\SYSTEM"
"Server9","-33","MSKB2017320","Update","NT AUTHORITY\SYSTEM"
"Server12","-33","MSKB5051961","Security Update","NT AUTHORITY\SYSTEM"
"Server12","-33","MSKB8664407","Update","NT AUTHORITY\SYSTEM"
"Server14","-33","MSKB9821044","Update","NT AUTHORITY\SYSTEM"
"Server14","-33","MSKB1452530","Update","NT AUTHORITY\SYSTEM"
"Server14","-33","MSKB5735070","Update","NT AUTHORITY\SYSTEM"
"Server14","-33","MSKB7483509","Security Update","NT AUTHORITY\SYSTEM"
"Server14","-33","MSKB6547035","Update","NT AUTHORITY\SYSTEM"
"Server15","-33","MSKB7285840","Security Update","NT AUTHORITY\SYSTEM"
"Server15","-33","MSKB4770018","Update","NT AUTHORITY\SYSTEM"
"Server15","-33","MSKB7419664","Update","NT AUTHORITY\SYSTEM"
"Server15","-33","MSKB7424522","Security Update","NT AUTHORITY\SYSTEM"
"Server15","-33","MSKB9467804","Update","NT AUTHORITY\SYSTEM"
"Server16","-33","MSKB1807214","Update","NT AUTHORITY\SYSTEM"
"Server18","-33","MSKB6918405","Security Update","NT AUTHORITY\SYSTEM"
"Server18","-33","MSKB2208213","Security Update","NT AUTHORITY\SYSTEM"
"Server18","-33","MSKB1510987","Update","NT AUTHORITY\SYSTEM"
"Server18","-33","MSKB1076044","Security Update","NT AUTHORITY\SYSTEM"
"Server18","-33","MSKB6697534","Security Update","NT AUTHORITY\SYSTEM"
"Server18","-33","MSKB9243337","Update","NT AUTHORITY\SYSTEM"
"Server18","-33","MSKB5986271","Update","NT AUTHORITY\SYSTEM"
"Server20","-33","MSKB5153530","Update","NT AUTHORITY\SYSTEM"
"Server20","-33","MSKB9824133","Update","NT AUTHORITY\SYSTEM"
"Server20","-33","MSKB3645464","Update","NT AUTHORITY\SYSTEM"
"Server20","-33","MSKB5632009","Security Update","NT AUTHORITY\SYSTEM"
"Server20","-33","MSKB3861320","Update","NT AUTHORITY\SYSTEM"
"Server20","-33","MSKB1007174","Security Update","NT AUTHORITY\SYSTEM"
"Server20","-33","MSKB9728174","Update","NT AUTHORITY\SYSTEM"
"Server25","-33","MSKB3686308","Update","NT AUTHORITY\SYSTEM"
"Server25","-33","MSKB2763028","Update","NT AUTHORITY\SYSTEM"
"Server25","-33","MSKB4466589","Update","NT AUTHORITY\SYSTEM"
"Server25","-33","MSKB3623275","Security Update","NT AUTHORITY\SYSTEM"
"Server27","-33","MSKB9904645","Security Update","NT AUTHORITY\SYSTEM"
"Server27","-33","MSKB2799240","Security Update","NT AUTHORITY\SYSTEM"
"Server27","-33","MSKB8514520","Update","NT AUTHORITY\SYSTEM"
"Server27","-33","MSKB8554277","Update","NT AUTHORITY\SYSTEM"
"Server33","-33","MSKB1066734","Security Update","NT AUTHORITY\SYSTEM"
"Server33","-33","MSKB3624761","Security Update","NT AUTHORITY\SYSTEM"
"Server33","-33","MSKB1019197","Update","NT AUTHORITY\SYSTEM"
"Server33","-33","MSKB1461769","Update","NT AUTHORITY\SYSTEM"
"Server33","-33","MSKB8144735","Update","NT AUTHORITY\SYSTEM"
"Server33","-33","MSKB2769298","Update","NT AUTHORITY\SYSTEM"
"Server33","-33","MSKB4096708","Security Update","NT AUTHORITY\SYSTEM"
"Server36","-33","MSKB4308343","Update","NT AUTHORITY\SYSTEM"
"Server36","-33","MSKB9652736","Security Update","NT AUTHORITY\SYSTEM"
"Server36","-33","MSKB6468175","Security Update","NT AUTHORITY\SYSTEM"
"Server36","-33","MSKB6973883","Security Update","NT AUTHORITY\SYSTEM"
"Server36","-33","MSKB8407678","Update","NT AUTHORITY\SYSTEM"
"Server36","-33","MSKB4893235","Security Update","NT AUTHORITY\SYSTEM"
"Server38","-33","MSKB2291856","Security Update","NT AUTHORITY\SYSTEM"
"Server38","-33","MSKB1239376","Update","NT AUTHORITY\SYSTEM"
"Server38","-33","MSKB7096988","Security Update","NT AUTHORITY\SYSTEM"
"Server38","-33","MSKB3945196","Security Update","NT AUTHORITY\SYSTEM"
"Server38","-33","MSKB7736207","Security Update","NT AUTHORITY\SYSTEM"
"Server38","-33","MSKB2901025","Update","NT AUTHORITY\SYSTEM"
"Server38","-33","MSKB7656038","Security Update","NT AUTHORITY\SYSTEM"
"Server39","-33","MSKB1624335","Update","NT AUTHORITY\SYSTEM"
"Server39","-33","MSKB8025789","Update","NT AUTHORITY\SYSTEM"
"Server39","-33","MSKB2286478","Security Update","NT AUTHORITY\SYSTEM"
"Server39","-33","MSKB2816544","Update","NT AUTHORITY\SYSTEM"
"Server42","-33","MSKB5031566","Security Update","NT AUTHORITY\SYSTEM"
"Server42","-33","MSKB6181767","Security Update","NT AUTHORITY\SYSTEM"
"Server42","-33","MSKB3515979","Update","NT AUTHORITY\SYSTEM"
"Server42","-33","MSKB7179712","Update","NT AUTHORITY\SYSTEM"
"Server42","-33","MSKB3637131","Update","NT AUTHORITY\SYSTEM"
"Server44","-33","MSKB4043961","Update","NT AUTHORITY\SYSTEM"
"Server44","-33","MSKB7193534","Update","NT AUTHORITY\SYSTEM"
"Server44","-33","MSKB9983968","Update","NT AUTHORITY\SYSTEM"
"Server44","-33","MSKB2899524","Security Update","NT AUTHORITY\SYSTEM"
"Server44","-33","MSKB3913702","Security Update","NT AUTHORITY\SYSTEM"
"Server45","-33","MSKB6971176","Update","NT AUTHORITY\SYSTEM"
"Server45","-33","MSKB3949422","Security Update","NT AUTHORITY\SYSTEM"
"Server45","-33","MSKB6564027","Security Update","NT AUTHORITY\SYSTEM"
"Server45","-33","MSKB9741698","Update","NT AUTHORITY\SYSTEM"
"Server46","-33","MSKB3533829","Update","NT AUTHORITY\SYSTEM"
"Server46","-33","MSKB5274167","Security Update","NT AUTHORITY\SYSTEM"
"Server46","-33","MSKB5316505","Update","NT AUTHORITY\SYSTEM"
"Server46","-33","MSKB1165146","Security Update","NT AUTHORITY\SYSTEM"
"Server46","-33","MSKB6526729","Update","NT AUTHORITY\SYSTEM"
"Server46","-33","MSKB2667203","Security Update","NT AUTHORITY\SYSTEM"
"Server46","-33","MSKB1061813","Update","NT AUTHORITY\SYSTEM"
"Server48","-33","MSKB9266200","Update","NT AUTHORITY\SYSTEM"
"Server48","-33","MSKB3905556","Update","NT AUTHORITY\SYSTEM"
"Server48","-33","MSKB5235133","Update","NT AUTHORITY\SYSTEM"
"Server48","-33","MSKB4478109","Update","NT AUTHORITY\SYSTEM"
"Server48","-33","MSKB8089676","Update","NT AUTHORITY\SYSTEM"
"Server48","-33","MSKB5052101","Update","NT AUTHORITY\SYSTEM"
"Server49","-33","MSKB9579123","Update","NT AUTHORITY\SYSTEM"
"Server49","-33","MSKB8277134","Update","NT AUTHORITY\SYSTEM"
"Server49","-33","MSKB5488509","Security Update","NT AUTHORITY\SYSTEM"
"Server49","-33","MSKB3547789","Update","NT AUTHORITY\SYSTEM"
"Server49","-33","MSKB7727676","Update","NT AUTHORITY\SYSTEM"
"Server51","-33","MSKB6608805","Security Update","NT AUTHORITY\SYSTEM"
"Server51","-33","MSKB3630853","Update","NT AUTHORITY\SYSTEM"
"Server51","-33","MSKB3061998","Update","NT AUTHORITY\SYSTEM"
"Server51","-33","MSKB2480192","Security Update","NT AUTHORITY\SYSTEM"
"Server52","-33","MSKB2840822","Security Update","NT AUTHORITY\SYSTEM"
"Server52","-33","MSKB7141921","Update","NT AUTHORITY\SYSTEM"
"Server52","-33","MSKB6561337","Update","NT AUTHORITY\SYSTEM"
"Server55","-33","MSKB9220944","Security Update","NT AUTHORITY\SYSTEM"
"Server55","-33","MSKB2363266","Update","NT AUTHORITY\SYSTEM"
"Server55","-33","MSKB5759331","Update","NT AUTHORITY\SYSTEM"
"Server56","-33","MSKB4553083","Security Update","NT AUTHORITY\SYSTEM"
"Server56","-33","MSKB9111843","Security Update","NT AUTHORITY\SYSTEM"
"Server56","-33","MSKB2220783","Security Update","NT AUTHORITY\SYSTEM"
"Server56","-33","MSKB5563308","Update","NT AUTHORITY\SYSTEM"
"Server56","-33","MSKB2727199","Update","NT AUTHORITY\SYSTEM"
"Server57","-33","MSKB8179533","Update","NT AUTHORITY\SYSTEM"
"Server57","-33","MSKB7619223","Security Update","NT AUTHORITY\SYSTEM"
"Server58","-33","MSKB1160703","Security Update","NT AUTHORITY\SYSTEM"
"Server58","-33","MSKB4190263","Security Update","NT AUTHORITY\SYSTEM"
"Server58","-33","MSKB9610228","Update","NT AUTHORITY\SYSTEM"
"Server60","-33","MSKB5266342","Security Update","NT AUTHORITY\SYSTEM"
"Server60","-33","MSKB4530118","Update","NT AUTHORITY\SYSTEM"
"Server60","-33","MSKB1348587","Update","NT AUTHORITY\SYSTEM"
"Server60","-33","MSKB2359566","Update","NT AUTHORITY\SYSTEM"
"Server60","-33","MSKB6705069","Security Update","NT AUTHORITY\SYSTEM"
"Server60","-33","MSKB8874101","Update","NT AUTHORITY\SYSTEM"
"Server60","-33","MSKB9606710","Update","NT AUTHORITY\SYSTEM"
"Server62","-33","MSKB2201881","Security Update","NT AUTHORITY\SYSTEM"
"Server62","-33","MSKB7133398","Update","NT AUTHORITY\SYSTEM"
"Server62","-33","MSKB2629106","Security Update","NT AUTHORITY\SYSTEM"
"Server64","-33","MSKB8120763","Update","NT AUTHORITY\SYSTEM"
"Server64","-33","MSKB7103098","Security Update","NT AUTHORITY\SYSTEM"
"Server64","-33","MSKB9487328","Update","NT AUTHORITY\SYSTEM"
"Server64","-33","MSKB1456803","Update","NT AUTHORITY\SYSTEM"
"Server64","-33","MSKB5739781","Update","NT AUTHORITY\SYSTEM"
"Server64","-33","MSKB3375541","Security Update","NT AUTHORITY\SYSTEM"
"Server65","-33","MSKB8325807","Security Update","NT AUTHORITY\SYSTEM"
"Server65","-33","MSKB3332800","Update","NT AUTHORITY\SYSTEM"
"Server65","-33","MSKB7258591","Security Update","NT AUTHORITY\SYSTEM"
"Server65","-33","MSKB6498201","Security Update","NT AUTHORITY\SYSTEM"
"Server69","-33","MSKB4766737","Update","NT AUTHORITY\SYSTEM"
"Server69","-33","MSKB9731755","Security Update","NT AUTHORITY\SYSTEM"
"Server69","-33","MSKB5137552","Update","NT AUTHORITY\SYSTEM"
"Server69","-33","MSKB5793204","Update","NT AUTHORITY\SYSTEM"
"Server69","-33","MSKB1943864","Update","NT AUTHORITY\SYSTEM"
"Server70","-33","MSKB6518249","Security Update","NT AUTHORITY\SYSTEM"
"Server70","-33","MSKB2663204","Security Update","NT AUTHORITY\SYSTEM"
"Server70","-33","MSKB1914813","Update","NT AUTHORITY\SYSTEM"
"Server70","-33","MSKB5209312","Security Update","NT AUTHORITY\SYSTEM"
"Server70","-33","MSKB1653218","Update","NT AUTHORITY\SYSTEM"
"Server70","-33","MSKB4426602","Security Update","NT AUTHORITY\SYSTEM"
"Server72","-33","MSKB1540294","Security Update","NT AUTHORITY\SYSTEM"
"Server72","-33","MSKB3510736","Security Update","NT AUTHORITY\SYSTEM"
"Server72","-33","MSKB5857679","Security Update","NT AUTHORITY\SYSTEM"
"Server72","-33","MSKB8037524","Update","NT AUTHORITY\SYSTEM"
"Server72","-33","MSKB6976611","Update","NT AUTHORITY\SYSTEM"
"Server72","-33","MSKB6965310","Security Update","NT AUTHORITY\SYSTEM"
"Server74","-33","MSKB4974605","Update","NT AUTHORITY\SYSTEM"
"Server74","-33","MSKB9266468","Update","NT AUTHORITY\SYSTEM"
"Server75","-33","MSKB7123779","Security Update","NT AUTHORITY\SYSTEM"
"Server75","-33","MSKB6764505","Security Update","NT AUTHORITY\SYSTEM"
"Server75","-33","MSKB4965904","Security Update","NT AUTHORITY\SYSTEM"
"Server75","-33","MSKB7424206","Update","NT AUTHORITY\SYSTEM"
"Server75","-33","MSKB1018015","Update","NT AUTHORITY\SYSTEM"
"Server75","-33","MSKB3443013","Update","NT AUTHORITY\SYSTEM"
"Server75","-33","MSKB5905225","Security Update","NT AUTHORITY\SYSTEM"
"Server76","-33","MSKB7170221","Update","NT AUTHORITY\SYSTEM"
"Server76","-33","MSKB8359732","Security Update","NT AUTHORITY\SYSTEM"
"Server76","-33","MSKB7139073","Update","NT AUTHORITY\SYSTEM"
"Server76","-33","MSKB4860955","Security Update","NT AUTHORITY\SYSTEM"
"Server76","-33","MSKB9548544","Security Update","NT AUTHORITY\SYSTEM"
"Server76","-33","MSKB7415966","Security Update","NT AUTHORITY\SYSTEM"
"Server77","-33","MSKB5063021","Security Update","NT AUTHORITY\SYSTEM"
"Server77","-33","MSKB9175311","Update","NT AUTHORITY\SYSTEM"
"Server77","-33","MSKB8304160","Security Update","NT AUTHORITY\SYSTEM"
"Server77","-33","MSKB8944285","Update","NT AUTHORITY\SYSTEM"
"Server80","-33","MSKB9193778","Security Update","NT AUTHORITY\SYSTEM"
"Server80","-33","MSKB4517990","Security Update","NT AUTHORITY\SYSTEM"
"Server80","-33","MSKB9598169","Security Update","NT AUTHORITY\SYSTEM"
"Server80","-33","MSKB8202314","Security Update","NT AUTHORITY\SYSTEM"
"Server80","-33","MSKB8146699","Security Update","NT AUTHORITY\SYSTEM"
"Server81","-33","MSKB5934087","Update","NT AUTHORITY\SYSTEM"
"Server82","-33","MSKB1522084","Security Update","NT AUTHORITY\SYSTEM"
"Server82","-33","MSKB8298677","Security Update","NT AUTHORITY\SYSTEM"
"Server82","-33","MSKB3915219","Update","NT AUTHORITY\SYSTEM"
"Server85","-33","MSKB9870949","Update","NT AUTHORITY\SYSTEM"
"Server85","-33","MSKB2323642","Update","NT AUTHORITY\SYSTEM"
"Server85","-33","MSKB9094361","Security Update","NT AUTHORITY\SYSTEM"
"Server85","-33","MSKB8792563","Update","NT AUTHORITY\SYSTEM"
"Server85","-33","MSKB4098627","Update","NT AUTHORITY\SYSTEM"
"Server86","-33","MSKB4047479","Security Update","NT AUTHORITY\SYSTEM"
"Server86","-33","MSKB8270259","Security Update","NT AUTHORITY\SYSTEM"
"Server86","-33","MSKB9942687","Update","NT AUTHORITY\SYSTEM"
"Server87","-33","MSKB8616895","Update","NT AUTHORITY\SYSTEM"
"Server87","-33","MSKB6439031","Security Update","NT AUTHORITY\SYSTEM"
"Server87","-33","MSKB6265744","Update","NT AUTHORITY\SYSTEM"
"Server87","-33","MSKB9244010","Update","NT AUTHORITY\SYSTEM"
"Server88","-33","MSKB8143558","Security Update","NT AUTHORITY\SYSTEM"
"Server88","-33","MSKB3117116","Update","NT AUTHORITY\SYSTEM"
"Server88","-33","MSKB1933558","Security Update","NT AUTHORITY\SYSTEM"
"Server95","-33","MSKB2475090","Security Update","NT AUTHORITY\SYSTEM"
"Server95","-33","MSKB5699468","Update","NT AUTHORITY\SYSTEM"
"Server95","-33","MSKB5198376","Security Update","NT AUTHORITY\SYSTEM"
"Server95","-33","MSKB9991171","Update","NT AUTHORITY\SYSTEM"
"Server95","-33","MSKB2973127","Update","NT AUTHORITY\SYSTEM"
"Server95","-33","MSKB5517133","Update","NT AUTHORITY\SYSTEM"
"Server96","-33","MSKB9334433","Update","NT AUTHORITY\SYSTEM"
"Server96","-33","MSKB1112446","Security Update","NT AUTHORITY\SYSTEM"
"Server96","-33","MSKB3535466","Update","NT AUTHORITY\SYSTEM"
"Server96","-33","MSKB5302618","Security Update","NT AUTHORITY\SYSTEM"
"Server98","-33","MSKB1490804","Update","NT AUTHORITY\SYSTEM"
"Server98","-33","MSKB1146685","Update","NT AUTHORITY\SYSTEM"
"Server98","-33","MSKB3058935","Update","NT AUTHORITY\SYSTEM"
"Server98","-33","MSKB8598093","Update","NT AUTHORITY\SYSTEM"
"Server98","-33","MSKB6593270","Security Update","NT AUTHORITY\SYSTEM"
"Server1","-26","MSKB1611591","Security Update","NT AUTHORITY\SYSTEM"
"Server1","-26","MSKB4065058","Update","NT AUTHORITY\SYSTEM"
"Server1","-26","MSKB8831721","Security Update","NT AUTHORITY\SYSTEM"
"Server3","-26","MSKB3986042","Security Update","NT AUTHORITY\SYSTEM"
"Server3","-26","MSKB1520114","Security Update","NT AUTHORITY\SYSTEM"
"Server3","-26","MSKB3741790","Update","NT AUTHORITY\SYSTEM"
"Server4","-26","MSKB3058616","Security Update","NT AUTHORITY\SYSTEM"
"Server4","-26","MSKB1342649","Update","NT AUTHORITY\SYSTEM"
"Server4","-26","MSKB4813416","Update","NT AUTHORITY\SYSTEM"
"Server4","-26","MSKB6150783","Security Update","NT AUTHORITY\SYSTEM"
"Server5","-26","MSKB7828741","Update","NT AUTHORITY\SYSTEM"
"Server5","-26","MSKB3443304","Security Update","NT AUTHORITY\SYSTEM"
"Server5","-26","MSKB3140351","Update","NT AUTHORITY\SYSTEM"
"Server5","-26","MSKB8825348","Update","NT AUTHORITY\SYSTEM"
"Server5","-26","MSKB9783109","Security Update","NT AUTHORITY\SYSTEM"
"Server6","-26","MSKB1718050","Security Update","NT AUTHORITY\SYSTEM"
"Server6","-26","MSKB4875803","Security Update","NT AUTHORITY\SYSTEM"
"Server7","-26","MSKB2723896","Security Update","NT AUTHORITY\SYSTEM"
"Server7","-26","MSKB5323276","Update","NT AUTHORITY\SYSTEM"
"Server7","-26","MSKB9842637","Update","NT AUTHORITY\SYSTEM"
"Server7","-26","MSKB8111411","Update","NT AUTHORITY\SYSTEM"
"Server9","-26","MSKB5782939","Update","NT AUTHORITY\SYSTEM"
"Server11","-26","MSKB8277547","Update","NT AUTHORITY\SYSTEM"
"Server11","-26","MSKB7914120","Security Update","NT AUTHORITY\SYSTEM"
"Server11","-26","MSKB7037933","Security Update","NT AUTHORITY\SYSTEM"
"Server11","-26","MSKB9923255","Security Update","NT AUTHORITY\SYSTEM"
"Server11","-26","MSKB5615375","Update","NT AUTHORITY\SYSTEM"
"Server11","-26","MSKB1907263","Security Update","NT AUTHORITY\SYSTEM"
"Server11","-26","MSKB1858067","Update","NT AUTHORITY\SYSTEM"
"Server12","-26","MSKB1248119","Update","NT AUTHORITY\SYSTEM"
"Server13","-26","MSKB8804571","Security Update","NT AUTHORITY\SYSTEM"
"Server13","-26","MSKB3630387","Security Update","NT AUTHORITY\SYSTEM"
"Server13","-26","MSKB2217153","Update","NT AUTHORITY\SYSTEM"
"Server13","-26","MSKB7156910","Update","NT AUTHORITY\SYSTEM"
"Server13","-26","MSKB7194065","Update","NT AUTHORITY\SYSTEM"
"Server14","-26","MSKB5684907","Security Update","NT AUTHORITY\SYSTEM"
"Server14","-26","MSKB3900949","Update","NT AUTHORITY\SYSTEM"
"Server14","-26","MSKB5804226","Security Update","NT AUTHORITY\SYSTEM"
"Server15","-26","MSKB8091475","Update","NT AUTHORITY\SYSTEM"
"Server15","-26","MSKB7764119","Update","NT AUTHORITY\SYSTEM"
"Server15","-26","MSKB6866675","Update","NT AUTHORITY\SYSTEM"
"Server15","-26","MSKB6952586","Security Update","NT AUTHORITY\SYSTEM"
"Server15","-26","MSKB7455035","Update","NT AUTHORITY\SYSTEM"
"Server15","-26","MSKB9979135","Update","NT AUTHORITY\SYSTEM"
"Server16","-26","MSKB8661909","Update","NT AUTHORITY\SYSTEM"
"Server16","-26","MSKB9039123","Security Update","NT AUTHORITY\SYSTEM"
"Server16","-26","MSKB6838971","Security Update","NT AUTHORITY\SYSTEM"
"Server16","-26","MSKB4595307","Update","NT AUTHORITY\SYSTEM"
"Server16","-26","MSKB8597476","Security Update","NT AUTHORITY\SYSTEM"
"Server16","-26","MSKB6972923","Security Update","NT AUTHORITY\SYSTEM"
"Server16","-26","MSKB3864779","Security Update","NT AUTHORITY\SYSTEM"
"Server17","-26","MSKB6446876","Update","NT AUTHORITY\SYSTEM"
"Server17","-26","MSKB5619067","Update","NT AUTHORITY\SYSTEM"
"Server17","-26","MSKB5921843","Update","NT AUTHORITY\SYSTEM"
"Server17","-26","MSKB2591663","Security Update","NT AUTHORITY\SYSTEM"
"Server17","-26","MSKB5099401","Security Update","NT AUTHORITY\SYSTEM"
"Server17","-26","MSKB2736697","Security Update","NT AUTHORITY\SYSTEM"
"Server18","-26","MSKB6112133","Update","NT AUTHORITY\SYSTEM"
"Server18","-26","MSKB6246245","Security Update","NT AUTHORITY\SYSTEM"
"Server19","-26","MSKB8700520","Security Update","NT AUTHORITY\SYSTEM"
"Server19","-26","MSKB8730111","Security Update","NT AUTHORITY\SYSTEM"
"Server21","-26","MSKB5946157","Security Update","NT AUTHORITY\SYSTEM"
"Server21","-26","MSKB1777268","Security Update","NT AUTHORITY\SYSTEM"
"Server23","-26","MSKB1966842","Security Update","NT AUTHORITY\SYSTEM"
"Server23","-26","MSKB6736214","Update","NT AUTHORITY\SYSTEM"
"Server23","-26","MSKB8517498","Security Update","NT AUTHORITY\SYSTEM"
"Server26","-26","MSKB1682179","Update","NT AUTHORITY\SYSTEM"
"Server26","-26","MSKB5539594","Update","NT AUTHORITY\SYSTEM"
"Server26","-26","MSKB8014188","Update","NT AUTHORITY\SYSTEM"
"Server26","-26","MSKB7273724","Security Update","NT AUTHORITY\SYSTEM"
"Server26","-26","MSKB8030658","Security Update","NT AUTHORITY\SYSTEM"
"Server26","-26","MSKB2576410","Update","NT AUTHORITY\SYSTEM"
"Server26","-26","MSKB4253172","Security Update","NT AUTHORITY\SYSTEM"
"Server27","-26","MSKB5444953","Security Update","NT AUTHORITY\SYSTEM"
"Server27","-26","MSKB6351847","Update","NT AUTHORITY\SYSTEM"
"Server27","-26","MSKB8017020","Security Update","NT AUTHORITY\SYSTEM"
"Server29","-26","MSKB9758341","Security Update","NT AUTHORITY\SYSTEM"
"Server29","-26","MSKB4293931","Update","NT AUTHORITY\SYSTEM"
"Server29","-26","MSKB6917551","Security Update","NT AUTHORITY\SYSTEM"
"Server30","-26","MSKB7353652","Security Update","NT AUTHORITY\SYSTEM"
"Server30","-26","MSKB3962930","Update","NT AUTHORITY\SYSTEM"
"Server30","-26","MSKB6614226","Update","NT AUTHORITY\SYSTEM"
"Server32","-26","MSKB7521946","Security Update","NT AUTHORITY\SYSTEM"
"Server32","-26","MSKB1100064","Security Update","NT AUTHORITY\SYSTEM"
"Server32","-26","MSKB9501399","Update","NT AUTHORITY\SYSTEM"
"Server32","-26","MSKB1050560","Update","NT AUTHORITY\SYSTEM"
"Server32","-26","MSKB1952506","Update","NT AUTHORITY\SYSTEM"
"Server32","-26","MSKB8553199","Update","NT AUTHORITY\SYSTEM"
"Server32","-26","MSKB7090885","Security Update","NT AUTHORITY\SYSTEM"
"Server34","-26","MSKB5956514","Security Update","NT AUTHORITY\SYSTEM"
"Server35","-26","MSKB9039312","Security Update","NT AUTHORITY\SYSTEM"
"Server35","-26","MSKB7855629","Update","NT AUTHORITY\SYSTEM"
"Server35","-26","MSKB7206504","Update","NT AUTHORITY\SYSTEM"
"Server35","-26","MSKB8007012","Update","NT AUTHORITY\SYSTEM"
"Server35","-26","MSKB9360719","Update","NT AUTHORITY\SYSTEM"
"Server35","-26","MSKB9951542","Update","NT AUTHORITY\SYSTEM"
"Server36","-26","MSKB3799250","Security Update","NT AUTHORITY\SYSTEM"
"Server36","-26","MSKB6546929","Update","NT AUTHORITY\SYSTEM"
"Server38","-26","MSKB6634928","Security Update","NT AUTHORITY\SYSTEM"
"Server38","-26","MSKB7071468","Security Update","NT AUTHORITY\SYSTEM"
"Server38","-26","MSKB3065040","Security Update","NT AUTHORITY\SYSTEM"
"Server38","-26","MSKB4692216","Update","NT AUTHORITY\SYSTEM"
"Server38","-26","MSKB3269470","Security Update","NT AUTHORITY\SYSTEM"
"Server38","-26","MSKB2692800","Update","NT AUTHORITY\SYSTEM"
"Server40","-26","MSKB9096151","Update","NT AUTHORITY\SYSTEM"
"Server40","-26","MSKB8958071","Security Update","NT AUTHORITY\SYSTEM"
"Server40","-26","MSKB2987464","Security Update","NT AUTHORITY\SYSTEM"
"Server40","-26","MSKB2570842","Update","NT AUTHORITY\SYSTEM"
"Server40","-26","MSKB9795708","Security Update","NT AUTHORITY\SYSTEM"
"Server40","-26","MSKB7717497","Update","NT AUTHORITY\SYSTEM"
"Server40","-26","MSKB3160582","Security Update","NT AUTHORITY\SYSTEM"
"Server41","-26","MSKB9472069","Security Update","NT AUTHORITY\SYSTEM"
"Server41","-26","MSKB7017068","Update","NT AUTHORITY\SYSTEM"
"Server41","-26","MSKB1754575","Update","NT AUTHORITY\SYSTEM"
"Server41","-26","MSKB6200580","Update","NT AUTHORITY\SYSTEM"
"Server42","-26","MSKB1522288","Update","NT AUTHORITY\SYSTEM"
"Server42","-26","MSKB6170229","Security Update","NT AUTHORITY\SYSTEM"
"Server42","-26","MSKB7037332","Security Update","NT AUTHORITY\SYSTEM"
"Server42","-26","MSKB9640459","Security Update","NT AUTHORITY\SYSTEM"
"Server42","-26","MSKB6847638","Update","NT AUTHORITY\SYSTEM"
"Server42","-26","MSKB5546354","Security Update","NT AUTHORITY\SYSTEM"
"Server42","-26","MSKB9603211","Update","NT AUTHORITY\SYSTEM"
"Server43","-26","MSKB4891178","Security Update","NT AUTHORITY\SYSTEM"
"Server44","-26","MSKB5097251","Security Update","NT AUTHORITY\SYSTEM"
"Server44","-26","MSKB7537537","Update","NT AUTHORITY\SYSTEM"
"Server45","-26","MSKB3581237","Update","NT AUTHORITY\SYSTEM"
"Server45","-26","MSKB8176594","Security Update","NT AUTHORITY\SYSTEM"
"Server45","-26","MSKB1913941","Update","NT AUTHORITY\SYSTEM"
"Server46","-26","MSKB4296657","Update","NT AUTHORITY\SYSTEM"
"Server46","-26","MSKB5505086","Security Update","NT AUTHORITY\SYSTEM"
"Server46","-26","MSKB4238307","Update","NT AUTHORITY\SYSTEM"
"Server47","-26","MSKB3603651","Update","NT AUTHORITY\SYSTEM"
"Server47","-26","MSKB5551857","Security Update","NT AUTHORITY\SYSTEM"
"Server47","-26","MSKB9683340","Update","NT AUTHORITY\SYSTEM"
"Server47","-26","MSKB9876424","Security Update","NT AUTHORITY\SYSTEM"
"Server48","-26","MSKB6794503","Update","NT AUTHORITY\SYSTEM"
"Server48","-26","MSKB9151890","Security Update","NT AUTHORITY\SYSTEM"
"Server48","-26","MSKB7639975","Update","NT AUTHORITY\SYSTEM"
"Server48","-26","MSKB7251058","Security Update","NT AUTHORITY\SYSTEM"
"Server48","-26","MSKB2057426","Update","NT AUTHORITY\SYSTEM"
"Server48","-26","MSKB4132324","Security Update","NT AUTHORITY\SYSTEM"
"Server48","-26","MSKB5046385","Security Update","NT AUTHORITY\SYSTEM"
"Server49","-26","MSKB1096870","Update","NT AUTHORITY\SYSTEM"
"Server49","-26","MSKB6599971","Security Update","NT AUTHORITY\SYSTEM"
"Server49","-26","MSKB1448803","Update","NT AUTHORITY\SYSTEM"
"Server49","-26","MSKB6942559","Security Update","NT AUTHORITY\SYSTEM"
"Server49","-26","MSKB9739045","Update","NT AUTHORITY\SYSTEM"
"Server49","-26","MSKB2689366","Update","NT AUTHORITY\SYSTEM"
"Server50","-26","MSKB5428573","Update","NT AUTHORITY\SYSTEM"
"Server50","-26","MSKB8585402","Update","NT AUTHORITY\SYSTEM"
"Server50","-26","MSKB3660138","Security Update","NT AUTHORITY\SYSTEM"
"Server50","-26","MSKB2646765","Security Update","NT AUTHORITY\SYSTEM"
"Server50","-26","MSKB7405005","Update","NT AUTHORITY\SYSTEM"
"Server50","-26","MSKB1394960","Security Update","NT AUTHORITY\SYSTEM"
"Server51","-26","MSKB1101941","Update","NT AUTHORITY\SYSTEM"
"Server51","-26","MSKB1248602","Update","NT AUTHORITY\SYSTEM"
"Server51","-26","MSKB9882398","Security Update","NT AUTHORITY\SYSTEM"
"Server51","-26","MSKB6874662","Security Update","NT AUTHORITY\SYSTEM"
"Server51","-26","MSKB4682324","Update","NT AUTHORITY\SYSTEM"
"Server52","-26","MSKB1104705","Security Update","NT AUTHORITY\SYSTEM"
