"Source","InstalledOn","Description","InstalledBy"
"Server63","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server63","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server63","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server63","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server64","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server64","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server65","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server70","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server70","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server70","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server70","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server71","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server71","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server71","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server71","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server72","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server73","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server73","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server73","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server73","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server73","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server73","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server74","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server74","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server74","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server74","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server74","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server74","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server75","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server75","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server75","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server75","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server75","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server75","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server75","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server76","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server76","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server76","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server76","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server76","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server76","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server77","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server77","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server77","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server77","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server77","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server77","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server80","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server80","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server82","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server82","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server82","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server83","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server83","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server83","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server83","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server83","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server83","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server84","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server84","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server84","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server84","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server84","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server84","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server87","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server87","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server88","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server88","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server89","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server89","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server89","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server89","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server90","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server90","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server91","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server91","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server91","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server91","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server93","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server93","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server93","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server93","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server93","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server94","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server94","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server94","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server94","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server94","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server94","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server94","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server95","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server95","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server95","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server95","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server95","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server95","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server95","9/5/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server98","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server99","9/5/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server0","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server0","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server0","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server0","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server0","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server0","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server2","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server2","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server2","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server3","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server4","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server4","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server4","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server4","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server4","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server4","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server4","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server5","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server5","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server7","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server7","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server7","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server8","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server8","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server8","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server8","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server8","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server9","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server9","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server9","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server9","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server9","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server10","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server11","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server12","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server12","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server12","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server12","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server12","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server13","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server13","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server13","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server13","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server13","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server14","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server14","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server14","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server14","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server14","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server16","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server16","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server16","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server17","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server17","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server17","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server17","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server17","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server17","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server17","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server18","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server18","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server19","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server20","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server20","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server20","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server21","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server21","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server21","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server21","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server21","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server22","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server22","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server22","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server22","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server22","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server22","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server23","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server23","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server23","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server25","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server25","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server25","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server26","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server26","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server26","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server26","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server27","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server27","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server27","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server27","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server27","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server27","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server27","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server31","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server31","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server31","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server31","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server32","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server32","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server33","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server33","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server34","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server34","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server34","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server35","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server35","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server35","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server35","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server35","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server37","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server37","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server37","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server37","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server37","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server38","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server38","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server38","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server38","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server38","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server38","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server39","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server40","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server40","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server40","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server41","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server41","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server41","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server41","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server41","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server41","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server42","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server42","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server42","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server42","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server42","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server43","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server43","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server43","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server44","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server44","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server46","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server46","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server46","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server46","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server47","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server47","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server47","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server47","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server47","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server47","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server49","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server49","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server50","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server50","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server51","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server53","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server53","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server54","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server54","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server54","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server55","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server55","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server55","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server55","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server55","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server56","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server56","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server56","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server57","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server57","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server57","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server57","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server57","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server57","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server57","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server58","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server58","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server58","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server58","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server58","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server60","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server60","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server60","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server61","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server61","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server61","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server61","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server61","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server61","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server62","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server62","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server62","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server63","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server63","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server63","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server63","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server63","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server65","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server65","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server65","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server65","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server66","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server66","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server66","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server66","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server66","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server67","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server67","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server67","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server67","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server67","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server67","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server68","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server68","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server68","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server70","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server70","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server70","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server70","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server71","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server71","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server71","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server71","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server72","9/12/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server73","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server73","9/12/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
