"ServerName","DateOffset","Risk","Count"
"Server37",-14,"high",0
"Server37",-14,"critical",0
"Server37",-14,"total",0
"Server38",-14,"none",29
"Server38",-14,"low",2
"Server38",-14,"medium",10
"Server38",-14,"high",5
"Server38",-14,"critical",2
"Server38",-14,"total",48
"Server39",-14,"none",10
"Server39",-14,"low",1
"Server39",-14,"medium",3
"Server39",-14,"high",2
"Server39",-14,"critical",1
"Server39",-14,"total",16
"Server40",-14,"none",52
"Server40",-14,"low",4
"Server40",-14,"medium",17
"Server40",-14,"high",9
"Server40",-14,"critical",4
"Server40",-14,"total",86
"Server41",-14,"none",0
"Server41",-14,"low",0
"Server41",-14,"medium",0
"Server41",-14,"high",0
"Server41",-14,"critical",0
"Server41",-14,"total",0
"Server42",-14,"none",60
"Server42",-14,"low",5
"Server42",-14,"medium",20
"Server42",-14,"high",10
"Server42",-14,"critical",5
"Server42",-14,"total",100
"Server43",-14,"none",5
"Server43",-14,"low",0
"Server43",-14,"medium",2
"Server43",-14,"high",1
"Server43",-14,"critical",0
"Server43",-14,"total",8
"Server44",-14,"none",0
"Server44",-14,"low",0
"Server44",-14,"medium",0
"Server44",-14,"high",0
"Server44",-14,"critical",0
"Server44",-14,"total",0
"Server45",-14,"none",3
"Server45",-14,"low",0
"Server45",-14,"medium",1
"Server45",-14,"high",0
"Server45",-14,"critical",0
"Server45",-14,"total",5
"Server46",-14,"none",0
"Server46",-14,"low",0
"Server46",-14,"medium",0
"Server46",-14,"high",0
"Server46",-14,"critical",0
"Server46",-14,"total",0
"Server47",-14,"none",118
"Server47",-14,"low",10
"Server47",-14,"medium",39
"Server47",-14,"high",20
"Server47",-14,"critical",10
"Server47",-14,"total",197
"Server48",-14,"none",0
"Server48",-14,"low",0
"Server48",-14,"medium",0
"Server48",-14,"high",0
"Server48",-14,"critical",0
"Server48",-14,"total",0
"Server49",-14,"none",46
"Server49",-14,"low",4
"Server49",-14,"medium",15
"Server49",-14,"high",8
"Server49",-14,"critical",4
"Server49",-14,"total",76
"Server0",-13,"none",0
"Server0",-13,"low",0
"Server0",-13,"medium",0
"Server0",-13,"high",0
"Server0",-13,"critical",0
"Server0",-13,"total",0
"Server1",-13,"none",0
"Server1",-13,"low",0
"Server1",-13,"medium",0
"Server1",-13,"high",0
"Server1",-13,"critical",0
"Server1",-13,"total",0
"Server2",-13,"none",0
"Server2",-13,"low",0
"Server2",-13,"medium",0
"Server2",-13,"high",0
"Server2",-13,"critical",0
"Server2",-13,"total",0
"Server3",-13,"none",53
"Server3",-13,"low",4
"Server3",-13,"medium",18
"Server3",-13,"high",9
"Server3",-13,"critical",4
"Server3",-13,"total",89
"Server4",-13,"none",66
"Server4",-13,"low",6
"Server4",-13,"medium",22
"Server4",-13,"high",11
"Server4",-13,"critical",6
"Server4",-13,"total",110
"Server5",-13,"none",14
"Server5",-13,"low",1
"Server5",-13,"medium",5
"Server5",-13,"high",2
"Server5",-13,"critical",1
"Server5",-13,"total",23
"Server6",-13,"none",10
"Server6",-13,"low",1
"Server6",-13,"medium",3
"Server6",-13,"high",2
"Server6",-13,"critical",1
"Server6",-13,"total",17
"Server7",-13,"none",47
"Server7",-13,"low",4
"Server7",-13,"medium",16
"Server7",-13,"high",8
"Server7",-13,"critical",4
"Server7",-13,"total",79
"Server8",-13,"none",49
"Server8",-13,"low",4
"Server8",-13,"medium",16
"Server8",-13,"high",8
"Server8",-13,"critical",4
"Server8",-13,"total",81
"Server9",-13,"none",13
"Server9",-13,"low",1
"Server9",-13,"medium",4
"Server9",-13,"high",2
"Server9",-13,"critical",1
"Server9",-13,"total",21
"Server10",-13,"none",0
"Server10",-13,"low",0
"Server10",-13,"medium",0
"Server10",-13,"high",0
"Server10",-13,"critical",0
"Server10",-13,"total",0
"Server11",-13,"none",19
"Server11",-13,"low",2
"Server11",-13,"medium",6
"Server11",-13,"high",3
"Server11",-13,"critical",2
"Server11",-13,"total",32
"Server12",-13,"none",0
"Server12",-13,"low",0
"Server12",-13,"medium",0
"Server12",-13,"high",0
"Server12",-13,"critical",0
"Server12",-13,"total",0
"Server13",-13,"none",0
"Server13",-13,"low",0
"Server13",-13,"medium",0
"Server13",-13,"high",0
"Server13",-13,"critical",0
"Server13",-13,"total",0
"Server14",-13,"none",0
"Server14",-13,"low",0
"Server14",-13,"medium",0
"Server14",-13,"high",0
"Server14",-13,"critical",0
"Server14",-13,"total",0
"Server15",-13,"none",0
"Server15",-13,"low",0
"Server15",-13,"medium",0
"Server15",-13,"high",0
"Server15",-13,"critical",0
"Server15",-13,"total",0
"Server16",-13,"none",0
"Server16",-13,"low",0
"Server16",-13,"medium",0
"Server16",-13,"high",0
"Server16",-13,"critical",0
"Server16",-13,"total",0
"Server17",-13,"none",0
"Server17",-13,"low",0
"Server17",-13,"medium",0
"Server17",-13,"high",0
"Server17",-13,"critical",0
"Server17",-13,"total",0
"Server18",-13,"none",0
"Server18",-13,"low",0
"Server18",-13,"medium",0
"Server18",-13,"high",0
"Server18",-13,"critical",0
"Server18",-13,"total",0
"Server19",-13,"none",38
"Server19",-13,"low",3
"Server19",-13,"medium",13
"Server19",-13,"high",6
"Server19",-13,"critical",3
"Server19",-13,"total",63
"Server20",-13,"none",0
"Server20",-13,"low",0
"Server20",-13,"medium",0
"Server20",-13,"high",0
"Server20",-13,"critical",0
"Server20",-13,"total",0
"Server21",-13,"none",0
"Server21",-13,"low",0
"Server21",-13,"medium",0
"Server21",-13,"high",0
"Server21",-13,"critical",0
"Server21",-13,"total",0
"Server22",-13,"none",23
"Server22",-13,"low",2
"Server22",-13,"medium",8
"Server22",-13,"high",4
"Server22",-13,"critical",2
"Server22",-13,"total",39
"Server23",-13,"none",11
"Server23",-13,"low",1
"Server23",-13,"medium",4
"Server23",-13,"high",2
"Server23",-13,"critical",1
"Server23",-13,"total",19
"Server24",-13,"none",47
"Server24",-13,"low",4
"Server24",-13,"medium",16
"Server24",-13,"high",8
"Server24",-13,"critical",4
"Server24",-13,"total",79
"Server25",-13,"none",21
"Server25",-13,"low",2
"Server25",-13,"medium",7
"Server25",-13,"high",4
"Server25",-13,"critical",2
"Server25",-13,"total",35
"Server26",-13,"none",0
"Server26",-13,"low",0
"Server26",-13,"medium",0
"Server26",-13,"high",0
"Server26",-13,"critical",0
"Server26",-13,"total",0
"Server27",-13,"none",0
"Server27",-13,"low",0
"Server27",-13,"medium",0
"Server27",-13,"high",0
"Server27",-13,"critical",0
"Server27",-13,"total",0
"Server28",-13,"none",0
"Server28",-13,"low",0
"Server28",-13,"medium",0
"Server28",-13,"high",0
"Server28",-13,"critical",0
"Server28",-13,"total",0
"Server29",-13,"none",0
"Server29",-13,"low",0
"Server29",-13,"medium",0
"Server29",-13,"high",0
"Server29",-13,"critical",0
"Server29",-13,"total",0
"Server30",-13,"none",0
"Server30",-13,"low",0
"Server30",-13,"medium",0
"Server30",-13,"high",0
"Server30",-13,"critical",0
"Server30",-13,"total",0
"Server31",-13,"none",2
"Server31",-13,"low",0
"Server31",-13,"medium",1
"Server31",-13,"high",0
"Server31",-13,"critical",0
"Server31",-13,"total",3
"Server32",-13,"none",4
"Server32",-13,"low",0
"Server32",-13,"medium",1
"Server32",-13,"high",1
"Server32",-13,"critical",0
"Server32",-13,"total",7
"Server33",-13,"none",0
"Server33",-13,"low",0
"Server33",-13,"medium",0
"Server33",-13,"high",0
"Server33",-13,"critical",0
"Server33",-13,"total",0
"Server34",-13,"none",5
"Server34",-13,"low",0
"Server34",-13,"medium",2
"Server34",-13,"high",1
"Server34",-13,"critical",0
"Server34",-13,"total",9
"Server35",-13,"none",0
"Server35",-13,"low",0
"Server35",-13,"medium",0
"Server35",-13,"high",0
"Server35",-13,"critical",0
"Server35",-13,"total",0
"Server36",-13,"none",19
"Server36",-13,"low",2
"Server36",-13,"medium",6
"Server36",-13,"high",3
"Server36",-13,"critical",2
"Server36",-13,"total",32
"Server37",-13,"none",0
"Server37",-13,"low",0
"Server37",-13,"medium",0
"Server37",-13,"high",0
"Server37",-13,"critical",0
"Server37",-13,"total",0
"Server38",-13,"none",29
"Server38",-13,"low",2
"Server38",-13,"medium",10
"Server38",-13,"high",5
"Server38",-13,"critical",2
"Server38",-13,"total",48
"Server39",-13,"none",8
"Server39",-13,"low",1
"Server39",-13,"medium",3
"Server39",-13,"high",1
"Server39",-13,"critical",1
"Server39",-13,"total",14
"Server40",-13,"none",47
"Server40",-13,"low",4
"Server40",-13,"medium",16
"Server40",-13,"high",8
"Server40",-13,"critical",4
"Server40",-13,"total",78
"Server41",-13,"none",0
"Server41",-13,"low",0
"Server41",-13,"medium",0
"Server41",-13,"high",0
"Server41",-13,"critical",0
"Server41",-13,"total",0
"Server42",-13,"none",53
"Server42",-13,"low",4
"Server42",-13,"medium",18
"Server42",-13,"high",9
"Server42",-13,"critical",4
"Server42",-13,"total",88
"Server43",-13,"none",5
"Server43",-13,"low",0
"Server43",-13,"medium",2
"Server43",-13,"high",1
"Server43",-13,"critical",0
"Server43",-13,"total",8
"Server44",-13,"none",0
"Server44",-13,"low",0
"Server44",-13,"medium",0
"Server44",-13,"high",0
"Server44",-13,"critical",0
"Server44",-13,"total",0
"Server45",-13,"none",2
"Server45",-13,"low",0
"Server45",-13,"medium",1
"Server45",-13,"high",0
"Server45",-13,"critical",0
"Server45",-13,"total",4
"Server46",-13,"none",0
"Server46",-13,"low",0
"Server46",-13,"medium",0
"Server46",-13,"high",0
"Server46",-13,"critical",0
"Server46",-13,"total",0
"Server47",-13,"none",118
"Server47",-13,"low",10
"Server47",-13,"medium",39
"Server47",-13,"high",20
"Server47",-13,"critical",10
"Server47",-13,"total",197
"Server48",-13,"none",0
"Server48",-13,"low",0
"Server48",-13,"medium",0
"Server48",-13,"high",0
"Server48",-13,"critical",0
"Server48",-13,"total",0
"Server49",-13,"none",37
"Server49",-13,"low",3
"Server49",-13,"medium",12
"Server49",-13,"high",6
"Server49",-13,"critical",3
"Server49",-13,"total",62
"Server0",-12,"none",0
"Server0",-12,"low",0
"Server0",-12,"medium",0
"Server0",-12,"high",0
"Server0",-12,"critical",0
"Server0",-12,"total",0
"Server1",-12,"none",0
"Server1",-12,"low",0
"Server1",-12,"medium",0
"Server1",-12,"high",0
"Server1",-12,"critical",0
"Server1",-12,"total",0
"Server2",-12,"none",0
"Server2",-12,"low",0
"Server2",-12,"medium",0
"Server2",-12,"high",0
"Server2",-12,"critical",0
"Server2",-12,"total",0
"Server3",-12,"none",53
"Server3",-12,"low",4
"Server3",-12,"medium",18
"Server3",-12,"high",9
"Server3",-12,"critical",4
"Server3",-12,"total",88
"Server4",-12,"none",56
"Server4",-12,"low",5
"Server4",-12,"medium",19
"Server4",-12,"high",9
"Server4",-12,"critical",5
"Server4",-12,"total",94
"Server5",-12,"none",12
"Server5",-12,"low",1
"Server5",-12,"medium",4
"Server5",-12,"high",2
"Server5",-12,"critical",1
"Server5",-12,"total",20
"Server6",-12,"none",1
"Server6",-12,"low",0
"Server6",-12,"medium",0
"Server6",-12,"high",0
"Server6",-12,"critical",0
"Server6",-12,"total",2
"Server7",-12,"none",40
"Server7",-12,"low",3
"Server7",-12,"medium",13
"Server7",-12,"high",7
"Server7",-12,"critical",3
"Server7",-12,"total",67
"Server8",-12,"none",42
"Server8",-12,"low",4
"Server8",-12,"medium",14
"Server8",-12,"high",7
"Server8",-12,"critical",4
"Server8",-12,"total",70
"Server9",-12,"none",8
"Server9",-12,"low",1
"Server9",-12,"medium",3
"Server9",-12,"high",1
"Server9",-12,"critical",1
"Server9",-12,"total",13
"Server10",-12,"none",0
"Server10",-12,"low",0
"Server10",-12,"medium",0
"Server10",-12,"high",0
"Server10",-12,"critical",0
"Server10",-12,"total",0
"Server11",-12,"none",19
"Server11",-12,"low",2
"Server11",-12,"medium",6
"Server11",-12,"high",3
"Server11",-12,"critical",2
"Server11",-12,"total",32
"Server12",-12,"none",0
"Server12",-12,"low",0
"Server12",-12,"medium",0
"Server12",-12,"high",0
"Server12",-12,"critical",0
"Server12",-12,"total",0
"Server13",-12,"none",0
"Server13",-12,"low",0
"Server13",-12,"medium",0
"Server13",-12,"high",0
"Server13",-12,"critical",0
"Server13",-12,"total",0
"Server14",-12,"none",0
"Server14",-12,"low",0
"Server14",-12,"medium",0
"Server14",-12,"high",0
"Server14",-12,"critical",0
"Server14",-12,"total",0
"Server15",-12,"none",0
"Server15",-12,"low",0
"Server15",-12,"medium",0
"Server15",-12,"high",0
"Server15",-12,"critical",0
"Server15",-12,"total",0
"Server16",-12,"none",0
"Server16",-12,"low",0
"Server16",-12,"medium",0
"Server16",-12,"high",0
"Server16",-12,"critical",0
"Server16",-12,"total",0
"Server17",-12,"none",0
"Server17",-12,"low",0
"Server17",-12,"medium",0
"Server17",-12,"high",0
"Server17",-12,"critical",0
"Server17",-12,"total",0
"Server18",-12,"none",0
"Server18",-12,"low",0
"Server18",-12,"medium",0
"Server18",-12,"high",0
"Server18",-12,"critical",0
"Server18",-12,"total",0
"Server19",-12,"none",38
"Server19",-12,"low",3
"Server19",-12,"medium",13
"Server19",-12,"high",6
"Server19",-12,"critical",3
"Server19",-12,"total",63
"Server20",-12,"none",0
"Server20",-12,"low",0
"Server20",-12,"medium",0
"Server20",-12,"high",0
"Server20",-12,"critical",0
"Server20",-12,"total",0
"Server21",-12,"none",0
"Server21",-12,"low",0
"Server21",-12,"medium",0
"Server21",-12,"high",0
"Server21",-12,"critical",0
"Server21",-12,"total",0
"Server22",-12,"none",13
"Server22",-12,"low",1
"Server22",-12,"medium",4
"Server22",-12,"high",2
"Server22",-12,"critical",1
"Server22",-12,"total",21
"Server23",-12,"none",11
"Server23",-12,"low",1
"Server23",-12,"medium",4
"Server23",-12,"high",2
"Server23",-12,"critical",1
"Server23",-12,"total",19
"Server24",-12,"none",47
"Server24",-12,"low",4
"Server24",-12,"medium",16
"Server24",-12,"high",8
"Server24",-12,"critical",4
"Server24",-12,"total",79
"Server25",-12,"none",22
"Server25",-12,"low",2
"Server25",-12,"medium",7
"Server25",-12,"high",4
"Server25",-12,"critical",2
"Server25",-12,"total",36
"Server26",-12,"none",0
"Server26",-12,"low",0
"Server26",-12,"medium",0
"Server26",-12,"high",0
"Server26",-12,"critical",0
"Server26",-12,"total",0
"Server27",-12,"none",0
"Server27",-12,"low",0
"Server27",-12,"medium",0
"Server27",-12,"high",0
"Server27",-12,"critical",0
"Server27",-12,"total",0
"Server28",-12,"none",0
"Server28",-12,"low",0
"Server28",-12,"medium",0
"Server28",-12,"high",0
"Server28",-12,"critical",0
"Server28",-12,"total",0
"Server29",-12,"none",0
"Server29",-12,"low",0
"Server29",-12,"medium",0
"Server29",-12,"high",0
"Server29",-12,"critical",0
"Server29",-12,"total",0
"Server30",-12,"none",0
"Server30",-12,"low",0
"Server30",-12,"medium",0
"Server30",-12,"high",0
"Server30",-12,"critical",0
"Server30",-12,"total",0
"Server31",-12,"none",0
"Server31",-12,"low",0
"Server31",-12,"medium",0
"Server31",-12,"high",0
"Server31",-12,"critical",0
"Server31",-12,"total",0
"Server32",-12,"none",0
"Server32",-12,"low",0
"Server32",-12,"medium",0
"Server32",-12,"high",0
"Server32",-12,"critical",0
"Server32",-12,"total",0
"Server33",-12,"none",0
"Server33",-12,"low",0
"Server33",-12,"medium",0
"Server33",-12,"high",0
"Server33",-12,"critical",0
"Server33",-12,"total",0
"Server34",-12,"none",5
"Server34",-12,"low",0
"Server34",-12,"medium",2
"Server34",-12,"high",1
"Server34",-12,"critical",0
"Server34",-12,"total",8
"Server35",-12,"none",0
"Server35",-12,"low",0
"Server35",-12,"medium",0
"Server35",-12,"high",0
"Server35",-12,"critical",0
"Server35",-12,"total",0
"Server36",-12,"none",10
"Server36",-12,"low",1
"Server36",-12,"medium",3
"Server36",-12,"high",2
"Server36",-12,"critical",1
"Server36",-12,"total",17
"Server37",-12,"none",0
"Server37",-12,"low",0
"Server37",-12,"medium",0
"Server37",-12,"high",0
"Server37",-12,"critical",0
"Server37",-12,"total",0
"Server38",-12,"none",29
"Server38",-12,"low",2
"Server38",-12,"medium",10
"Server38",-12,"high",5
"Server38",-12,"critical",2
"Server38",-12,"total",48
"Server39",-12,"none",8
"Server39",-12,"low",1
"Server39",-12,"medium",3
"Server39",-12,"high",1
"Server39",-12,"critical",1
"Server39",-12,"total",14
"Server40",-12,"none",47
"Server40",-12,"low",4
"Server40",-12,"medium",16
"Server40",-12,"high",8
"Server40",-12,"critical",4
"Server40",-12,"total",79
"Server41",-12,"none",0
"Server41",-12,"low",0
"Server41",-12,"medium",0
"Server41",-12,"high",0
"Server41",-12,"critical",0
"Server41",-12,"total",0
"Server42",-12,"none",50
"Server42",-12,"low",4
"Server42",-12,"medium",17
"Server42",-12,"high",8
"Server42",-12,"critical",4
"Server42",-12,"total",83
"Server43",-12,"none",5
"Server43",-12,"low",0
"Server43",-12,"medium",2
"Server43",-12,"high",1
"Server43",-12,"critical",0
"Server43",-12,"total",8
"Server44",-12,"none",0
"Server44",-12,"low",0
"Server44",-12,"medium",0
"Server44",-12,"high",0
"Server44",-12,"critical",0
"Server44",-12,"total",0
"Server45",-12,"none",2
"Server45",-12,"low",0
"Server45",-12,"medium",1
"Server45",-12,"high",0
"Server45",-12,"critical",0
"Server45",-12,"total",3
"Server46",-12,"none",0
"Server46",-12,"low",0
"Server46",-12,"medium",0
"Server46",-12,"high",0
"Server46",-12,"critical",0
"Server46",-12,"total",0
"Server47",-12,"none",118
"Server47",-12,"low",10
"Server47",-12,"medium",39
"Server47",-12,"high",20
"Server47",-12,"critical",10
"Server47",-12,"total",197
"Server48",-12,"none",0
"Server48",-12,"low",0
"Server48",-12,"medium",0
"Server48",-12,"high",0
"Server48",-12,"critical",0
"Server48",-12,"total",0
"Server49",-12,"none",37
"Server49",-12,"low",3
"Server49",-12,"medium",12
"Server49",-12,"high",6
"Server49",-12,"critical",3
"Server49",-12,"total",61
"Server0",-11,"none",0
"Server0",-11,"low",0
"Server0",-11,"medium",0
"Server0",-11,"high",0
"Server0",-11,"critical",0
"Server0",-11,"total",0
"Server1",-11,"none",0
"Server1",-11,"low",0
"Server1",-11,"medium",0
"Server1",-11,"high",0
"Server1",-11,"critical",0
"Server1",-11,"total",0
"Server2",-11,"none",0
"Server2",-11,"low",0
"Server2",-11,"medium",0
"Server2",-11,"high",0
"Server2",-11,"critical",0
"Server2",-11,"total",0
"Server3",-11,"none",53
"Server3",-11,"low",4
"Server3",-11,"medium",18
"Server3",-11,"high",9
"Server3",-11,"critical",4
"Server3",-11,"total",88
"Server4",-11,"none",56
"Server4",-11,"low",5
"Server4",-11,"medium",19
"Server4",-11,"high",9
"Server4",-11,"critical",5
"Server4",-11,"total",94
"Server5",-11,"none",10
"Server5",-11,"low",1
"Server5",-11,"medium",3
"Server5",-11,"high",2
"Server5",-11,"critical",1
"Server5",-11,"total",17
"Server6",-11,"none",1
"Server6",-11,"low",0
"Server6",-11,"medium",0
"Server6",-11,"high",0
"Server6",-11,"critical",0
"Server6",-11,"total",1
"Server7",-11,"none",40
"Server7",-11,"low",3
"Server7",-11,"medium",13
"Server7",-11,"high",7
"Server7",-11,"critical",3
"Server7",-11,"total",66
"Server8",-11,"none",43
"Server8",-11,"low",4
"Server8",-11,"medium",14
"Server8",-11,"high",7
"Server8",-11,"critical",4
"Server8",-11,"total",71
"Server9",-11,"none",8
"Server9",-11,"low",1
"Server9",-11,"medium",3
"Server9",-11,"high",1
"Server9",-11,"critical",1
"Server9",-11,"total",14
"Server10",-11,"none",0
"Server10",-11,"low",0
"Server10",-11,"medium",0
"Server10",-11,"high",0
"Server10",-11,"critical",0
"Server10",-11,"total",0
"Server11",-11,"none",19
"Server11",-11,"low",2
"Server11",-11,"medium",6
"Server11",-11,"high",3
"Server11",-11,"critical",2
"Server11",-11,"total",32
"Server12",-11,"none",0
"Server12",-11,"low",0
"Server12",-11,"medium",0
"Server12",-11,"high",0
"Server12",-11,"critical",0
"Server12",-11,"total",0
"Server13",-11,"none",0
"Server13",-11,"low",0
"Server13",-11,"medium",0
"Server13",-11,"high",0
"Server13",-11,"critical",0
"Server13",-11,"total",0
"Server14",-11,"none",0
"Server14",-11,"low",0
"Server14",-11,"medium",0
"Server14",-11,"high",0
"Server14",-11,"critical",0
"Server14",-11,"total",0
"Server15",-11,"none",0
"Server15",-11,"low",0
"Server15",-11,"medium",0
"Server15",-11,"high",0
"Server15",-11,"critical",0
"Server15",-11,"total",0
"Server16",-11,"none",0
"Server16",-11,"low",0
"Server16",-11,"medium",0
"Server16",-11,"high",0
"Server16",-11,"critical",0
"Server16",-11,"total",0
"Server17",-11,"none",0
"Server17",-11,"low",0
"Server17",-11,"medium",0
"Server17",-11,"high",0
"Server17",-11,"critical",0
"Server17",-11,"total",0
"Server18",-11,"none",0
"Server18",-11,"low",0
"Server18",-11,"medium",0
"Server18",-11,"high",0
"Server18",-11,"critical",0
"Server18",-11,"total",0
"Server19",-11,"none",36
"Server19",-11,"low",3
"Server19",-11,"medium",12
"Server19",-11,"high",6
"Server19",-11,"critical",3
"Server19",-11,"total",60
"Server20",-11,"none",0
"Server20",-11,"low",0
"Server20",-11,"medium",0
"Server20",-11,"high",0
"Server20",-11,"critical",0
"Server20",-11,"total",0
"Server21",-11,"none",0
"Server21",-11,"low",0
"Server21",-11,"medium",0
"Server21",-11,"high",0
"Server21",-11,"critical",0
"Server21",-11,"total",0
"Server22",-11,"none",10
"Server22",-11,"low",1
"Server22",-11,"medium",3
"Server22",-11,"high",2
"Server22",-11,"critical",1
"Server22",-11,"total",17
"Server23",-11,"none",2
"Server23",-11,"low",0
"Server23",-11,"medium",1
"Server23",-11,"high",0
"Server23",-11,"critical",0
"Server23",-11,"total",3
"Server24",-11,"none",47
"Server24",-11,"low",4
"Server24",-11,"medium",16
"Server24",-11,"high",8
"Server24",-11,"critical",4
"Server24",-11,"total",79
"Server25",-11,"none",22
"Server25",-11,"low",2
"Server25",-11,"medium",7
"Server25",-11,"high",4
"Server25",-11,"critical",2
"Server25",-11,"total",37
"Server26",-11,"none",0
"Server26",-11,"low",0
"Server26",-11,"medium",0
"Server26",-11,"high",0
"Server26",-11,"critical",0
"Server26",-11,"total",0
"Server27",-11,"none",0
"Server27",-11,"low",0
"Server27",-11,"medium",0
"Server27",-11,"high",0
"Server27",-11,"critical",0
"Server27",-11,"total",0
"Server28",-11,"none",0
"Server28",-11,"low",0
"Server28",-11,"medium",0
"Server28",-11,"high",0
"Server28",-11,"critical",0
"Server28",-11,"total",0
"Server29",-11,"none",0
"Server29",-11,"low",0
"Server29",-11,"medium",0
"Server29",-11,"high",0
"Server29",-11,"critical",0
"Server29",-11,"total",0
"Server30",-11,"none",0
"Server30",-11,"low",0
"Server30",-11,"medium",0
"Server30",-11,"high",0
"Server30",-11,"critical",0
"Server30",-11,"total",0
"Server31",-11,"none",0
"Server31",-11,"low",0
"Server31",-11,"medium",0
"Server31",-11,"high",0
"Server31",-11,"critical",0
"Server31",-11,"total",0
"Server32",-11,"none",0
"Server32",-11,"low",0
"Server32",-11,"medium",0
"Server32",-11,"high",0
"Server32",-11,"critical",0
"Server32",-11,"total",0
"Server33",-11,"none",0
"Server33",-11,"low",0
"Server33",-11,"medium",0
"Server33",-11,"high",0
"Server33",-11,"critical",0
"Server33",-11,"total",0
"Server34",-11,"none",0
"Server34",-11,"low",0
"Server34",-11,"medium",0
"Server34",-11,"high",0
"Server34",-11,"critical",0
"Server34",-11,"total",0
"Server35",-11,"none",0
"Server35",-11,"low",0
"Server35",-11,"medium",0
"Server35",-11,"high",0
"Server35",-11,"critical",0
"Server35",-11,"total",0
"Server36",-11,"none",7
"Server36",-11,"low",1
"Server36",-11,"medium",2
"Server36",-11,"high",1
"Server36",-11,"critical",1
"Server36",-11,"total",11
"Server37",-11,"none",0
"Server37",-11,"low",0
"Server37",-11,"medium",0
"Server37",-11,"high",0
"Server37",-11,"critical",0
"Server37",-11,"total",0
"Server38",-11,"none",28
"Server38",-11,"low",2
"Server38",-11,"medium",9
"Server38",-11,"high",5
"Server38",-11,"critical",2
"Server38",-11,"total",46
"Server39",-11,"none",6
"Server39",-11,"low",0
"Server39",-11,"medium",2
"Server39",-11,"high",1
"Server39",-11,"critical",0
"Server39",-11,"total",10
"Server40",-11,"none",38
"Server40",-11,"low",3
"Server40",-11,"medium",13
"Server40",-11,"high",6
"Server40",-11,"critical",3
"Server40",-11,"total",64
"Server41",-11,"none",0
"Server41",-11,"low",0
"Server41",-11,"medium",0
"Server41",-11,"high",0
"Server41",-11,"critical",0
"Server41",-11,"total",0
"Server42",-11,"none",38
"Server42",-11,"low",3
"Server42",-11,"medium",13
"Server42",-11,"high",6
"Server42",-11,"critical",3
"Server42",-11,"total",64
"Server43",-11,"none",5
"Server43",-11,"low",0
"Server43",-11,"medium",2
"Server43",-11,"high",1
"Server43",-11,"critical",0
"Server43",-11,"total",8
"Server44",-11,"none",0
"Server44",-11,"low",0
"Server44",-11,"medium",0
"Server44",-11,"high",0
"Server44",-11,"critical",0
"Server44",-11,"total",0
"Server45",-11,"none",1
"Server45",-11,"low",0
"Server45",-11,"medium",0
"Server45",-11,"high",0
"Server45",-11,"critical",0
"Server45",-11,"total",2
"Server46",-11,"none",0
"Server46",-11,"low",0
"Server46",-11,"medium",0
"Server46",-11,"high",0
"Server46",-11,"critical",0
"Server46",-11,"total",0
"Server47",-11,"none",118
"Server47",-11,"low",10
"Server47",-11,"medium",39
"Server47",-11,"high",20
"Server47",-11,"critical",10
"Server47",-11,"total",197
"Server48",-11,"none",0
"Server48",-11,"low",0
"Server48",-11,"medium",0
"Server48",-11,"high",0
"Server48",-11,"critical",0
"Server48",-11,"total",0
"Server49",-11,"none",34
"Server49",-11,"low",3
"Server49",-11,"medium",11
"Server49",-11,"high",6
"Server49",-11,"critical",3
"Server49",-11,"total",57
"Server0",-10,"none",0
"Server0",-10,"low",0
"Server0",-10,"medium",0
"Server0",-10,"high",0
"Server0",-10,"critical",0
"Server0",-10,"total",0
"Server1",-10,"none",0
"Server1",-10,"low",0
"Server1",-10,"medium",0
"Server1",-10,"high",0
"Server1",-10,"critical",0
"Server1",-10,"total",0
"Server2",-10,"none",0
"Server2",-10,"low",0
"Server2",-10,"medium",0
"Server2",-10,"high",0
"Server2",-10,"critical",0
"Server2",-10,"total",0
"Server3",-10,"none",53
"Server3",-10,"low",4
"Server3",-10,"medium",18
"Server3",-10,"high",9
"Server3",-10,"critical",4
"Server3",-10,"total",88
"Server4",-10,"none",48
"Server4",-10,"low",4
"Server4",-10,"medium",16
"Server4",-10,"high",8
"Server4",-10,"critical",4
"Server4",-10,"total",80
"Server5",-10,"none",10
"Server5",-10,"low",1
"Server5",-10,"medium",3
"Server5",-10,"high",2
"Server5",-10,"critical",1
"Server5",-10,"total",17
"Server6",-10,"none",1
"Server6",-10,"low",0
"Server6",-10,"medium",0
"Server6",-10,"high",0
"Server6",-10,"critical",0
"Server6",-10,"total",1
"Server7",-10,"none",28
"Server7",-10,"low",2
"Server7",-10,"medium",9
"Server7",-10,"high",5
"Server7",-10,"critical",2
"Server7",-10,"total",47
"Server8",-10,"none",38
"Server8",-10,"low",3
"Server8",-10,"medium",13
"Server8",-10,"high",6
"Server8",-10,"critical",3
"Server8",-10,"total",64
"Server9",-10,"none",8
"Server9",-10,"low",1
"Server9",-10,"medium",3
"Server9",-10,"high",1
"Server9",-10,"critical",1
"Server9",-10,"total",14
"Server10",-10,"none",0
"Server10",-10,"low",0
"Server10",-10,"medium",0
"Server10",-10,"high",0
"Server10",-10,"critical",0
"Server10",-10,"total",0
"Server11",-10,"none",13
"Server11",-10,"low",1
"Server11",-10,"medium",4
"Server11",-10,"high",2
"Server11",-10,"critical",1
"Server11",-10,"total",21
"Server12",-10,"none",0
