"Source","InstalledOn","Description","InstalledBy"
"Server76","10/24/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server76","10/24/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server76","10/24/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server76","10/24/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server76","10/24/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server82","10/24/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server82","10/24/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server84","10/24/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server84","10/24/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server84","10/24/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server85","10/24/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server85","10/24/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server85","10/24/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server85","10/24/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server85","10/24/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server86","10/24/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server86","10/24/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server86","10/24/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server86","10/24/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server86","10/24/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server87","10/24/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server88","10/24/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server90","10/24/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server90","10/24/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server90","10/24/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server90","10/24/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server90","10/24/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server91","10/24/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server91","10/24/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server93","10/24/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server93","10/24/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server93","10/24/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server93","10/24/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server93","10/24/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server94","10/24/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server94","10/24/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server94","10/24/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server94","10/24/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server94","10/24/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server95","10/24/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server95","10/24/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server95","10/24/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server95","10/24/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server95","10/24/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server95","10/24/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server95","10/24/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server96","10/24/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server96","10/24/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server96","10/24/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server98","10/24/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server98","10/24/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server98","10/24/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server98","10/24/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server98","10/24/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server99","10/24/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server0","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server0","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server0","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server0","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server0","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server0","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server6","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server6","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server6","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server6","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server6","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server6","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server12","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server16","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server16","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server18","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server18","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server18","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server18","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server18","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server20","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server21","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server21","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server21","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server21","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server22","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server22","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server24","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server26","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server26","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server26","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server27","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server27","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server28","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server32","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server32","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server32","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server32","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server32","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server32","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server34","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server34","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server34","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server34","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server36","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server36","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server36","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server36","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server38","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server39","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server39","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server39","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server39","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server39","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server39","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server40","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server42","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server42","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server42","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server42","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server42","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server42","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server42","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server44","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server44","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server44","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server44","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server44","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server44","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server45","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server45","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server45","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server45","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server45","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server46","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server46","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server46","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server48","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server48","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server48","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server48","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server48","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server49","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server49","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server49","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server49","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server50","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server50","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server50","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server50","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server50","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server51","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server51","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server51","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server51","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server51","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server54","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server54","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server54","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server54","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server54","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server54","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server55","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server55","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server55","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server55","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server56","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server56","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server56","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server56","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server57","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server57","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server57","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server57","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server57","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server57","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server60","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server60","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server60","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server60","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server60","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server63","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server63","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server64","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server64","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server64","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server64","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server64","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server65","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server65","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server65","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server65","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server65","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server65","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server68","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server69","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server69","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server69","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server69","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server70","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server70","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server72","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server72","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server75","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server75","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server75","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server75","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server76","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server76","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server76","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server76","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server76","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server76","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server76","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server77","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server77","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server77","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server78","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server78","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server78","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server78","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server80","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server81","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server81","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server81","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server82","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server84","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server84","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server84","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server84","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server85","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server85","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server87","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server87","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server87","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server87","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server87","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server87","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server88","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server88","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server88","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server91","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server91","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server91","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server91","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server92","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server92","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server92","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server92","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server92","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server92","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server92","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server93","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server93","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server93","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server93","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server93","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server93","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server94","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server94","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server94","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server95","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server95","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server95","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server95","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server95","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server95","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server96","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server96","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server96","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server96","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server96","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server96","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server98","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server98","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server98","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server98","10/31/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server98","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server98","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server98","10/31/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server0","11/7/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server0","11/7/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server0","11/7/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server0","11/7/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server0","11/7/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server0","11/7/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server1","11/7/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server4","11/7/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server4","11/7/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server4","11/7/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server4","11/7/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server4","11/7/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server6","11/7/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server6","11/7/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server6","11/7/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server6","11/7/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server8","11/7/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server8","11/7/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server8","11/7/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server8","11/7/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server8","11/7/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server8","11/7/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server10","11/7/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server10","11/7/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server10","11/7/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server10","11/7/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server10","11/7/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server12","11/7/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server12","11/7/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server14","11/7/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server14","11/7/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server14","11/7/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server14","11/7/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server14","11/7/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server15","11/7/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server15","11/7/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server15","11/7/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server15","11/7/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server16","11/7/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server16","11/7/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server18","11/7/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server18","11/7/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server20","11/7/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server20","11/7/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server24","11/7/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server24","11/7/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server25","11/7/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server26","11/7/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server26","11/7/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
