"ServerName","PatchAge","DateOffset"
"Server52","6","-43"
"Server53","62","-43"
"Server54","6","-43"
"Server55","6","-43"
"Server56","6","-43"
"Server57","13","-43"
"Server58","27","-43"
"Server59","62","-43"
"Server60","6","-43"
"Server61","62","-43"
"Server62","6","-43"
"Server63","6","-43"
"Server64","6","-43"
"Server65","6","-43"
"Server66","13","-43"
"Server67","62","-43"
"Server68","6","-43"
"Server69","6","-43"
"Server70","6","-43"
"Server71","62","-43"
"Server72","6","-43"
"Server73","62","-43"
"Server74","6","-43"
"Server75","6","-43"
"Server76","6","-43"
"Server77","6","-43"
"Server78","6","-43"
"Server79","62","-43"
"Server80","6","-43"
"Server81","6","-43"
"Server82","6","-43"
"Server83","62","-43"
"Server84","6","-43"
"Server85","6","-43"
"Server86","6","-43"
"Server87","6","-43"
"Server88","6","-43"
"Server89","62","-43"
"Server90","6","-43"
"Server91","13","-43"
"Server92","13","-43"
"Server93","6","-43"
"Server94","6","-43"
"Server95","13","-43"
"Server96","6","-43"
"Server97","62","-43"
"Server98","13","-43"
"Server99","27","-43"
"Server0","7","-42"
"Server1","0","-42"
"Server2","63","-42"
"Server3","70","-42"
"Server4","0","-42"
"Server5","70","-42"
"Server6","7","-42"
"Server7","70","-42"
"Server8","0","-42"
"Server9","7","-42"
"Server10","14","-42"
"Server11","63","-42"
"Server12","0","-42"
"Server13","63","-42"
"Server14","0","-42"
"Server15","0","-42"
"Server16","14","-42"
"Server17","63","-42"
"Server18","7","-42"
"Server19","63","-42"
"Server20","0","-42"
"Server21","0","-42"
"Server22","21","-42"
"Server23","63","-42"
"Server24","0","-42"
"Server25","0","-42"
"Server26","0","-42"
"Server27","21","-42"
"Server28","0","-42"
"Server29","63","-42"
"Server30","0","-42"
"Server31","63","-42"
"Server32","0","-42"
"Server33","14","-42"
"Server34","0","-42"
"Server35","0","-42"
"Server36","0","-42"
"Server37","63","-42"
"Server38","0","-42"
"Server39","0","-42"
"Server40","0","-42"
"Server41","63","-42"
"Server42","0","-42"
"Server43","63","-42"
"Server44","0","-42"
"Server45","14","-42"
"Server46","0","-42"
"Server47","63","-42"
"Server48","0","-42"
"Server49","0","-42"
"Server50","7","-42"
"Server51","0","-42"
"Server52","0","-42"
"Server53","63","-42"
"Server54","7","-42"
"Server55","0","-42"
"Server56","0","-42"
"Server57","0","-42"
"Server58","28","-42"
"Server59","63","-42"
"Server60","7","-42"
"Server61","63","-42"
"Server62","7","-42"
"Server63","7","-42"
"Server64","0","-42"
"Server65","0","-42"
"Server66","0","-42"
"Server67","63","-42"
"Server68","0","-42"
"Server69","0","-42"
"Server70","7","-42"
"Server71","63","-42"
"Server72","0","-42"
"Server73","63","-42"
"Server74","0","-42"
"Server75","0","-42"
"Server76","0","-42"
"Server77","7","-42"
"Server78","0","-42"
"Server79","63","-42"
"Server80","7","-42"
"Server81","7","-42"
"Server82","0","-42"
"Server83","63","-42"
"Server84","0","-42"
"Server85","7","-42"
"Server86","0","-42"
"Server87","7","-42"
"Server88","0","-42"
"Server89","63","-42"
"Server90","0","-42"
"Server91","0","-42"
"Server92","14","-42"
"Server93","0","-42"
"Server94","7","-42"
"Server95","0","-42"
"Server96","0","-42"
"Server97","63","-42"
"Server98","0","-42"
"Server99","0","-42"
"Server0","8","-41"
"Server1","1","-41"
"Server2","64","-41"
"Server3","71","-41"
"Server4","1","-41"
"Server5","71","-41"
"Server6","8","-41"
"Server7","71","-41"
"Server8","1","-41"
"Server9","8","-41"
"Server10","15","-41"
"Server11","64","-41"
"Server12","1","-41"
"Server13","64","-41"
"Server14","1","-41"
"Server15","1","-41"
"Server16","15","-41"
"Server17","64","-41"
"Server18","8","-41"
"Server19","64","-41"
"Server20","1","-41"
"Server21","1","-41"
"Server22","22","-41"
"Server23","64","-41"
"Server24","1","-41"
"Server25","1","-41"
"Server26","1","-41"
"Server27","22","-41"
"Server28","1","-41"
"Server29","64","-41"
"Server30","1","-41"
"Server31","64","-41"
"Server32","1","-41"
"Server33","15","-41"
"Server34","1","-41"
"Server35","1","-41"
"Server36","1","-41"
"Server37","64","-41"
"Server38","1","-41"
"Server39","1","-41"
"Server40","1","-41"
"Server41","64","-41"
"Server42","1","-41"
"Server43","64","-41"
"Server44","1","-41"
"Server45","15","-41"
"Server46","1","-41"
"Server47","64","-41"
"Server48","1","-41"
"Server49","1","-41"
"Server50","8","-41"
"Server51","1","-41"
"Server52","1","-41"
"Server53","64","-41"
"Server54","8","-41"
"Server55","1","-41"
"Server56","1","-41"
"Server57","1","-41"
"Server58","29","-41"
"Server59","64","-41"
"Server60","8","-41"
"Server61","64","-41"
"Server62","8","-41"
"Server63","8","-41"
"Server64","1","-41"
"Server65","1","-41"
"Server66","1","-41"
"Server67","64","-41"
"Server68","1","-41"
"Server69","1","-41"
"Server70","8","-41"
"Server71","64","-41"
"Server72","1","-41"
"Server73","64","-41"
"Server74","1","-41"
"Server75","1","-41"
"Server76","1","-41"
"Server77","8","-41"
"Server78","1","-41"
"Server79","64","-41"
"Server80","8","-41"
"Server81","8","-41"
"Server82","1","-41"
"Server83","64","-41"
"Server84","1","-41"
"Server85","8","-41"
"Server86","1","-41"
"Server87","8","-41"
"Server88","1","-41"
"Server89","64","-41"
"Server90","1","-41"
"Server91","1","-41"
"Server92","15","-41"
"Server93","1","-41"
"Server94","8","-41"
"Server95","1","-41"
"Server96","1","-41"
"Server97","64","-41"
"Server98","1","-41"
"Server99","1","-41"
"Server0","9","-40"
"Server1","2","-40"
"Server2","65","-40"
"Server3","72","-40"
"Server4","2","-40"
"Server5","72","-40"
"Server6","9","-40"
"Server7","72","-40"
"Server8","2","-40"
"Server9","9","-40"
"Server10","16","-40"
"Server11","65","-40"
"Server12","2","-40"
"Server13","65","-40"
"Server14","2","-40"
"Server15","2","-40"
"Server16","16","-40"
"Server17","65","-40"
"Server18","9","-40"
"Server19","65","-40"
"Server20","2","-40"
"Server21","2","-40"
"Server22","23","-40"
"Server23","65","-40"
"Server24","2","-40"
"Server25","2","-40"
"Server26","2","-40"
"Server27","23","-40"
"Server28","2","-40"
"Server29","65","-40"
"Server30","2","-40"
"Server31","65","-40"
"Server32","2","-40"
"Server33","16","-40"
"Server34","2","-40"
"Server35","2","-40"
"Server36","2","-40"
"Server37","65","-40"
"Server38","2","-40"
"Server39","2","-40"
"Server40","2","-40"
"Server41","65","-40"
"Server42","2","-40"
"Server43","65","-40"
"Server44","2","-40"
"Server45","16","-40"
"Server46","2","-40"
"Server47","65","-40"
"Server48","2","-40"
"Server49","2","-40"
"Server50","9","-40"
"Server51","2","-40"
"Server52","2","-40"
"Server53","65","-40"
"Server54","9","-40"
"Server55","2","-40"
"Server56","2","-40"
"Server57","2","-40"
"Server58","30","-40"
"Server59","65","-40"
"Server60","9","-40"
"Server61","65","-40"
"Server62","9","-40"
"Server63","9","-40"
"Server64","2","-40"
"Server65","2","-40"
"Server66","2","-40"
"Server67","65","-40"
"Server68","2","-40"
"Server69","2","-40"
"Server70","9","-40"
"Server71","65","-40"
"Server72","2","-40"
"Server73","65","-40"
"Server74","2","-40"
"Server75","2","-40"
"Server76","2","-40"
"Server77","9","-40"
"Server78","2","-40"
"Server79","65","-40"
"Server80","9","-40"
"Server81","9","-40"
"Server82","2","-40"
"Server83","65","-40"
"Server84","2","-40"
"Server85","9","-40"
"Server86","2","-40"
"Server87","9","-40"
"Server88","2","-40"
"Server89","65","-40"
"Server90","2","-40"
"Server91","2","-40"
"Server92","16","-40"
"Server93","2","-40"
"Server94","9","-40"
"Server95","2","-40"
"Server96","2","-40"
"Server97","65","-40"
"Server98","2","-40"
"Server99","2","-40"
"Server0","10","-39"
"Server1","3","-39"
"Server2","66","-39"
"Server3","73","-39"
"Server4","3","-39"
"Server5","73","-39"
"Server6","10","-39"
"Server7","73","-39"
"Server8","3","-39"
"Server9","10","-39"
"Server10","17","-39"
"Server11","66","-39"
"Server12","3","-39"
"Server13","66","-39"
"Server14","3","-39"
"Server15","3","-39"
"Server16","17","-39"
"Server17","66","-39"
"Server18","10","-39"
"Server19","66","-39"
"Server20","3","-39"
"Server21","3","-39"
"Server22","24","-39"
"Server23","66","-39"
"Server24","3","-39"
"Server25","3","-39"
"Server26","3","-39"
"Server27","24","-39"
"Server28","3","-39"
"Server29","66","-39"
"Server30","3","-39"
"Server31","66","-39"
"Server32","3","-39"
"Server33","17","-39"
"Server34","3","-39"
"Server35","3","-39"
"Server36","3","-39"
"Server37","66","-39"
"Server38","3","-39"
"Server39","3","-39"
"Server40","3","-39"
"Server41","66","-39"
"Server42","3","-39"
"Server43","66","-39"
"Server44","3","-39"
"Server45","17","-39"
"Server46","3","-39"
"Server47","66","-39"
"Server48","3","-39"
"Server49","3","-39"
"Server50","10","-39"
"Server51","3","-39"
"Server52","3","-39"
"Server53","66","-39"
"Server54","10","-39"
"Server55","3","-39"
"Server56","3","-39"
"Server57","3","-39"
"Server58","31","-39"
"Server59","66","-39"
"Server60","10","-39"
"Server61","66","-39"
"Server62","10","-39"
"Server63","10","-39"
"Server64","3","-39"
"Server65","3","-39"
"Server66","3","-39"
"Server67","66","-39"
"Server68","3","-39"
"Server69","3","-39"
"Server70","10","-39"
"Server71","66","-39"
"Server72","3","-39"
"Server73","66","-39"
"Server74","3","-39"
"Server75","3","-39"
"Server76","3","-39"
"Server77","10","-39"
"Server78","3","-39"
"Server79","66","-39"
"Server80","10","-39"
"Server81","10","-39"
"Server82","3","-39"
"Server83","66","-39"
"Server84","3","-39"
"Server85","10","-39"
"Server86","3","-39"
"Server87","10","-39"
"Server88","3","-39"
"Server89","66","-39"
"Server90","3","-39"
"Server91","3","-39"
"Server92","17","-39"
"Server93","3","-39"
"Server94","10","-39"
"Server95","3","-39"
"Server96","3","-39"
"Server97","66","-39"
"Server98","3","-39"
"Server99","3","-39"
"Server0","11","-38"
"Server1","4","-38"
"Server2","67","-38"
"Server3","74","-38"
"Server4","4","-38"
"Server5","74","-38"
"Server6","11","-38"
"Server7","74","-38"
"Server8","4","-38"
"Server9","11","-38"
"Server10","18","-38"
"Server11","67","-38"
"Server12","4","-38"
"Server13","67","-38"
"Server14","4","-38"
"Server15","4","-38"
"Server16","18","-38"
"Server17","67","-38"
"Server18","11","-38"
"Server19","67","-38"
"Server20","4","-38"
"Server21","4","-38"
"Server22","25","-38"
"Server23","67","-38"
"Server24","4","-38"
"Server25","4","-38"
"Server26","4","-38"
"Server27","25","-38"
"Server28","4","-38"
"Server29","67","-38"
"Server30","4","-38"
"Server31","67","-38"
"Server32","4","-38"
"Server33","18","-38"
"Server34","4","-38"
"Server35","4","-38"
"Server36","4","-38"
"Server37","67","-38"
"Server38","4","-38"
"Server39","4","-38"
"Server40","4","-38"
"Server41","67","-38"
"Server42","4","-38"
"Server43","67","-38"
"Server44","4","-38"
"Server45","18","-38"
"Server46","4","-38"
"Server47","67","-38"
"Server48","4","-38"
"Server49","4","-38"
"Server50","11","-38"
"Server51","4","-38"
"Server52","4","-38"
"Server53","67","-38"
"Server54","11","-38"
"Server55","4","-38"
"Server56","4","-38"
"Server57","4","-38"
"Server58","32","-38"
"Server59","67","-38"
"Server60","11","-38"
"Server61","67","-38"
"Server62","11","-38"
"Server63","11","-38"
"Server64","4","-38"
"Server65","4","-38"
"Server66","4","-38"
"Server67","67","-38"
"Server68","4","-38"
"Server69","4","-38"
"Server70","11","-38"
"Server71","67","-38"
"Server72","4","-38"
"Server73","67","-38"
"Server74","4","-38"
"Server75","4","-38"
"Server76","4","-38"
"Server77","11","-38"
"Server78","4","-38"
"Server79","67","-38"
"Server80","11","-38"
"Server81","11","-38"
"Server82","4","-38"
"Server83","67","-38"
"Server84","4","-38"
"Server85","11","-38"
"Server86","4","-38"
"Server87","11","-38"
"Server88","4","-38"
"Server89","67","-38"
"Server90","4","-38"
"Server91","4","-38"
"Server92","18","-38"
"Server93","4","-38"
"Server94","11","-38"
"Server95","4","-38"
"Server96","4","-38"
"Server97","67","-38"
"Server98","4","-38"
"Server99","4","-38"
"Server0","12","-37"
"Server1","5","-37"
"Server2","68","-37"
"Server3","75","-37"
"Server4","5","-37"
"Server5","75","-37"
"Server6","12","-37"
"Server7","75","-37"
"Server8","5","-37"
"Server9","12","-37"
"Server10","19","-37"
"Server11","68","-37"
"Server12","5","-37"
"Server13","68","-37"
"Server14","5","-37"
"Server15","5","-37"
"Server16","19","-37"
"Server17","68","-37"
"Server18","12","-37"
"Server19","68","-37"
"Server20","5","-37"
"Server21","5","-37"
"Server22","26","-37"
"Server23","68","-37"
"Server24","5","-37"
"Server25","5","-37"
"Server26","5","-37"
"Server27","26","-37"
"Server28","5","-37"
"Server29","68","-37"
"Server30","5","-37"
"Server31","68","-37"
"Server32","5","-37"
"Server33","19","-37"
"Server34","5","-37"
"Server35","5","-37"
"Server36","5","-37"
"Server37","68","-37"
"Server38","5","-37"
"Server39","5","-37"
"Server40","5","-37"
"Server41","68","-37"
"Server42","5","-37"
"Server43","68","-37"
"Server44","5","-37"
"Server45","19","-37"
"Server46","5","-37"
"Server47","68","-37"
"Server48","5","-37"
"Server49","5","-37"
"Server50","12","-37"
"Server51","5","-37"
"Server52","5","-37"
"Server53","68","-37"
"Server54","12","-37"
"Server55","5","-37"
"Server56","5","-37"
"Server57","5","-37"
"Server58","33","-37"
"Server59","68","-37"
"Server60","12","-37"
"Server61","68","-37"
"Server62","12","-37"
"Server63","12","-37"
"Server64","5","-37"
"Server65","5","-37"
"Server66","5","-37"
"Server67","68","-37"
"Server68","5","-37"
"Server69","5","-37"
"Server70","12","-37"
"Server71","68","-37"
"Server72","5","-37"
"Server73","68","-37"
"Server74","5","-37"
"Server75","5","-37"
"Server76","5","-37"
"Server77","12","-37"
"Server78","5","-37"
"Server79","68","-37"
"Server80","12","-37"
"Server81","12","-37"
"Server82","5","-37"
"Server83","68","-37"
"Server84","5","-37"
"Server85","12","-37"
"Server86","5","-37"
"Server87","12","-37"
"Server88","5","-37"
"Server89","68","-37"
"Server90","5","-37"
"Server91","5","-37"
"Server92","19","-37"
"Server93","5","-37"
"Server94","12","-37"
"Server95","5","-37"
"Server96","5","-37"
"Server97","68","-37"
"Server98","5","-37"
"Server99","5","-37"
"Server0","13","-36"
"Server1","6","-36"
"Server2","69","-36"
"Server3","76","-36"
"Server4","6","-36"
"Server5","76","-36"
"Server6","13","-36"
"Server7","76","-36"
"Server8","6","-36"
"Server9","13","-36"
"Server10","20","-36"
"Server11","69","-36"
"Server12","6","-36"
"Server13","69","-36"
"Server14","6","-36"
"Server15","6","-36"
"Server16","20","-36"
"Server17","69","-36"
"Server18","13","-36"
"Server19","69","-36"
"Server20","6","-36"
"Server21","6","-36"
"Server22","27","-36"
"Server23","69","-36"
"Server24","6","-36"
"Server25","6","-36"
"Server26","6","-36"
"Server27","27","-36"
"Server28","6","-36"
"Server29","69","-36"
"Server30","6","-36"
"Server31","69","-36"
"Server32","6","-36"
"Server33","20","-36"
"Server34","6","-36"
"Server35","6","-36"
"Server36","6","-36"
"Server37","69","-36"
"Server38","6","-36"
"Server39","6","-36"
"Server40","6","-36"
"Server41","69","-36"
"Server42","6","-36"
"Server43","69","-36"
"Server44","6","-36"
"Server45","20","-36"
"Server46","6","-36"
"Server47","69","-36"
"Server48","6","-36"
"Server49","6","-36"
"Server50","13","-36"
"Server51","6","-36"
"Server52","6","-36"
"Server53","69","-36"
"Server54","13","-36"
"Server55","6","-36"
"Server56","6","-36"
"Server57","6","-36"
"Server58","34","-36"
"Server59","69","-36"
"Server60","13","-36"
"Server61","69","-36"
"Server62","13","-36"
"Server63","13","-36"
"Server64","6","-36"
"Server65","6","-36"
"Server66","6","-36"
"Server67","69","-36"
"Server68","6","-36"
"Server69","6","-36"
"Server70","13","-36"
"Server71","69","-36"
"Server72","6","-36"
"Server73","69","-36"
"Server74","6","-36"
"Server75","6","-36"
"Server76","6","-36"
"Server77","13","-36"
"Server78","6","-36"
"Server79","69","-36"
"Server80","13","-36"
"Server81","13","-36"
"Server82","6","-36"
"Server83","69","-36"
"Server84","6","-36"
"Server85","13","-36"
"Server86","6","-36"
"Server87","13","-36"
"Server88","6","-36"
"Server89","69","-36"
"Server90","6","-36"
"Server91","6","-36"
"Server92","20","-36"
"Server93","6","-36"
"Server94","13","-36"
"Server95","6","-36"
"Server96","6","-36"
"Server97","69","-36"
"Server98","6","-36"
"Server99","6","-36"
"Server0","0","-35"
"Server1","0","-35"
"Server2","70","-35"
"Server3","77","-35"
"Server4","7","-35"
"Server5","77","-35"
"Server6","0","-35"
"Server7","77","-35"
"Server8","0","-35"
"Server9","0","-35"
"Server10","0","-35"
"Server11","70","-35"
"Server12","0","-35"
"Server13","70","-35"
"Server14","0","-35"
"Server15","0","-35"
"Server16","21","-35"
"Server17","70","-35"
"Server18","14","-35"
"Server19","70","-35"
"Server20","0","-35"
"Server21","7","-35"
"Server22","0","-35"
"Server23","70","-35"
"Server24","0","-35"
"Server25","0","-35"
"Server26","0","-35"
"Server27","0","-35"
"Server28","0","-35"
"Server29","70","-35"
"Server30","0","-35"
"Server31","70","-35"
"Server32","0","-35"
"Server33","21","-35"
"Server34","0","-35"
"Server35","7","-35"
"Server36","0","-35"
"Server37","70","-35"
"Server38","0","-35"
"Server39","0","-35"
"Server40","0","-35"
"Server41","70","-35"
"Server42","0","-35"
"Server43","70","-35"
"Server44","0","-35"
"Server45","21","-35"
"Server46","7","-35"
"Server47","70","-35"
"Server48","7","-35"
"Server49","0","-35"
"Server50","0","-35"
"Server51","7","-35"
"Server52","7","-35"
"Server53","70","-35"
"Server54","14","-35"
"Server55","7","-35"
"Server56","0","-35"
"Server57","0","-35"
"Server58","0","-35"
"Server59","70","-35"
"Server60","0","-35"
"Server61","70","-35"
"Server62","14","-35"
"Server63","14","-35"
"Server64","7","-35"
"Server65","0","-35"
"Server66","0","-35"
"Server67","70","-35"
"Server68","0","-35"
"Server69","0","-35"
"Server70","0","-35"
"Server71","70","-35"
"Server72","0","-35"
"Server73","70","-35"
"Server74","0","-35"
"Server75","7","-35"
"Server76","7","-35"
"Server77","0","-35"
"Server78","0","-35"
"Server79","70","-35"
"Server80","0","-35"
"Server81","0","-35"
"Server82","7","-35"
"Server83","70","-35"
"Server84","0","-35"
"Server85","14","-35"
"Server86","7","-35"
"Server87","14","-35"
"Server88","0","-35"
"Server89","70","-35"
"Server90","0","-35"
"Server91","7","-35"
"Server92","0","-35"
"Server93","0","-35"
"Server94","0","-35"
"Server95","0","-35"
"Server96","0","-35"
"Server97","70","-35"
"Server98","0","-35"
"Server99","0","-35"
"Server0","1","-34"
"Server1","1","-34"
"Server2","71","-34"
"Server3","78","-34"
"Server4","8","-34"
"Server5","78","-34"
"Server6","1","-34"
"Server7","78","-34"
"Server8","1","-34"
"Server9","1","-34"
"Server10","1","-34"
"Server11","71","-34"
"Server12","1","-34"
"Server13","71","-34"
"Server14","1","-34"
"Server15","1","-34"
"Server16","22","-34"
"Server17","71","-34"
"Server18","15","-34"
"Server19","71","-34"
"Server20","1","-34"
"Server21","8","-34"
"Server22","1","-34"
"Server23","71","-34"
"Server24","1","-34"
"Server25","1","-34"
"Server26","1","-34"
"Server27","1","-34"
"Server28","1","-34"
"Server29","71","-34"
"Server30","1","-34"
"Server31","71","-34"
"Server32","1","-34"
"Server33","22","-34"
"Server34","1","-34"
"Server35","8","-34"
"Server36","1","-34"
"Server37","71","-34"
"Server38","1","-34"
"Server39","1","-34"
"Server40","1","-34"
"Server41","71","-34"
"Server42","1","-34"
"Server43","71","-34"
"Server44","1","-34"
"Server45","22","-34"
"Server46","8","-34"
"Server47","71","-34"
"Server48","8","-34"
"Server49","1","-34"
"Server50","1","-34"
"Server51","8","-34"
"Server52","8","-34"
"Server53","71","-34"
"Server54","15","-34"
"Server55","8","-34"
"Server56","1","-34"
"Server57","1","-34"
"Server58","1","-34"
"Server59","71","-34"
"Server60","1","-34"
"Server61","71","-34"
"Server62","15","-34"
"Server63","15","-34"
"Server64","8","-34"
"Server65","1","-34"
"Server66","1","-34"
"Server67","71","-34"
"Server68","1","-34"
"Server69","1","-34"
"Server70","1","-34"
"Server71","71","-34"
"Server72","1","-34"
"Server73","71","-34"
"Server74","1","-34"
"Server75","8","-34"
"Server76","8","-34"
"Server77","1","-34"
"Server78","1","-34"
"Server79","71","-34"
"Server80","1","-34"
"Server81","1","-34"
"Server82","8","-34"
"Server83","71","-34"
"Server84","1","-34"
"Server85","15","-34"
"Server86","8","-34"
"Server87","15","-34"
"Server88","1","-34"
"Server89","71","-34"
"Server90","1","-34"
"Server91","8","-34"
"Server92","1","-34"
"Server93","1","-34"
"Server94","1","-34"
"Server95","1","-34"
"Server96","1","-34"
"Server97","71","-34"
"Server98","1","-34"
"Server99","1","-34"
"Server0","2","-33"
"Server1","2","-33"
"Server2","72","-33"
"Server3","79","-33"
"Server4","9","-33"
"Server5","79","-33"
"Server6","2","-33"
"Server7","79","-33"
"Server8","2","-33"
"Server9","2","-33"
"Server10","2","-33"
"Server11","72","-33"
"Server12","2","-33"
"Server13","72","-33"
"Server14","2","-33"
"Server15","2","-33"
"Server16","23","-33"
"Server17","72","-33"
"Server18","16","-33"
"Server19","72","-33"
"Server20","2","-33"
"Server21","9","-33"
"Server22","2","-33"
"Server23","72","-33"
"Server24","2","-33"
"Server25","2","-33"
"Server26","2","-33"
"Server27","2","-33"
"Server28","2","-33"
"Server29","72","-33"
"Server30","2","-33"
"Server31","72","-33"
"Server32","2","-33"
"Server33","23","-33"
"Server34","2","-33"
"Server35","9","-33"
"Server36","2","-33"
"Server37","72","-33"
"Server38","2","-33"
"Server39","2","-33"
"Server40","2","-33"
"Server41","72","-33"
"Server42","2","-33"
"Server43","72","-33"
"Server44","2","-33"
"Server45","23","-33"
"Server46","9","-33"
"Server47","72","-33"
"Server48","9","-33"
"Server49","2","-33"
"Server50","2","-33"
"Server51","9","-33"
"Server52","9","-33"
"Server53","72","-33"
"Server54","16","-33"
"Server55","9","-33"
"Server56","2","-33"
"Server57","2","-33"
"Server58","2","-33"
"Server59","72","-33"
"Server60","2","-33"
"Server61","72","-33"
"Server62","16","-33"
"Server63","16","-33"
"Server64","9","-33"
"Server65","2","-33"
"Server66","2","-33"
"Server67","72","-33"
"Server68","2","-33"
"Server69","2","-33"
"Server70","2","-33"
"Server71","72","-33"
"Server72","2","-33"
"Server73","72","-33"
"Server74","2","-33"
"Server75","9","-33"
"Server76","9","-33"
"Server77","2","-33"
"Server78","2","-33"
"Server79","72","-33"
"Server80","2","-33"
"Server81","2","-33"
"Server82","9","-33"
"Server83","72","-33"
"Server84","2","-33"
"Server85","16","-33"
"Server86","9","-33"
"Server87","16","-33"
"Server88","2","-33"
"Server89","72","-33"
"Server90","2","-33"
"Server91","9","-33"
"Server92","2","-33"
"Server93","2","-33"
"Server94","2","-33"
"Server95","2","-33"
"Server96","2","-33"
"Server97","72","-33"
"Server98","2","-33"
"Server99","2","-33"
"Server0","3","-32"
"Server1","3","-32"
"Server2","73","-32"
"Server3","80","-32"
"Server4","10","-32"
"Server5","80","-32"
"Server6","3","-32"
"Server7","80","-32"
"Server8","3","-32"
"Server9","3","-32"
"Server10","3","-32"
"Server11","73","-32"
"Server12","3","-32"
"Server13","73","-32"
"Server14","3","-32"
"Server15","3","-32"
"Server16","24","-32"
"Server17","73","-32"
"Server18","17","-32"
"Server19","73","-32"
"Server20","3","-32"
"Server21","10","-32"
"Server22","3","-32"
"Server23","73","-32"
"Server24","3","-32"
"Server25","3","-32"
"Server26","3","-32"
"Server27","3","-32"
"Server28","3","-32"
"Server29","73","-32"
"Server30","3","-32"
"Server31","73","-32"
"Server32","3","-32"
"Server33","24","-32"
"Server34","3","-32"
"Server35","10","-32"
"Server36","3","-32"
"Server37","73","-32"
"Server38","3","-32"
"Server39","3","-32"
"Server40","3","-32"
"Server41","73","-32"
"Server42","3","-32"
"Server43","73","-32"
"Server44","3","-32"
"Server45","24","-32"
"Server46","10","-32"
"Server47","73","-32"
"Server48","10","-32"
"Server49","3","-32"
"Server50","3","-32"
"Server51","10","-32"
"Server52","10","-32"
"Server53","73","-32"
"Server54","17","-32"
"Server55","10","-32"
"Server56","3","-32"
"Server57","3","-32"
"Server58","3","-32"
"Server59","73","-32"
"Server60","3","-32"
"Server61","73","-32"
"Server62","17","-32"
"Server63","17","-32"
"Server64","10","-32"
"Server65","3","-32"
"Server66","3","-32"
"Server67","73","-32"
"Server68","3","-32"
"Server69","3","-32"
"Server70","3","-32"
"Server71","73","-32"
"Server72","3","-32"
"Server73","73","-32"
"Server74","3","-32"
"Server75","10","-32"
"Server76","10","-32"
"Server77","3","-32"
"Server78","3","-32"
"Server79","73","-32"
"Server80","3","-32"
"Server81","3","-32"
"Server82","10","-32"
"Server83","73","-32"
"Server84","3","-32"
"Server85","17","-32"
"Server86","10","-32"
"Server87","17","-32"
"Server88","3","-32"
"Server89","73","-32"
"Server90","3","-32"
"Server91","10","-32"
"Server92","3","-32"
"Server93","3","-32"
"Server94","3","-32"
"Server95","3","-32"
"Server96","3","-32"
"Server97","73","-32"
"Server98","3","-32"
"Server99","3","-32"
"Server0","4","-31"
"Server1","4","-31"
"Server2","74","-31"
"Server3","81","-31"
"Server4","11","-31"
"Server5","81","-31"
"Server6","4","-31"
"Server7","81","-31"
"Server8","4","-31"
"Server9","4","-31"
"Server10","4","-31"
"Server11","74","-31"
"Server12","4","-31"
"Server13","74","-31"
"Server14","4","-31"
"Server15","4","-31"
"Server16","25","-31"
"Server17","74","-31"
"Server18","18","-31"
"Server19","74","-31"
"Server20","4","-31"
"Server21","11","-31"
"Server22","4","-31"
"Server23","74","-31"
"Server24","4","-31"
"Server25","4","-31"
"Server26","4","-31"
"Server27","4","-31"
"Server28","4","-31"
"Server29","74","-31"
"Server30","4","-31"
"Server31","74","-31"
"Server32","4","-31"
"Server33","25","-31"
"Server34","4","-31"
"Server35","11","-31"
"Server36","4","-31"
"Server37","74","-31"
"Server38","4","-31"
"Server39","4","-31"
"Server40","4","-31"
"Server41","74","-31"
"Server42","4","-31"
"Server43","74","-31"
"Server44","4","-31"
"Server45","25","-31"
"Server46","11","-31"
"Server47","74","-31"
"Server48","11","-31"
"Server49","4","-31"
"Server50","4","-31"
"Server51","11","-31"
"Server52","11","-31"
"Server53","74","-31"
"Server54","18","-31"
"Server55","11","-31"
"Server56","4","-31"
"Server57","4","-31"
"Server58","4","-31"
"Server59","74","-31"
"Server60","4","-31"
"Server61","74","-31"
"Server62","18","-31"
"Server63","18","-31"
"Server64","11","-31"
"Server65","4","-31"
"Server66","4","-31"
"Server67","74","-31"
"Server68","4","-31"
"Server69","4","-31"
"Server70","4","-31"
"Server71","74","-31"
"Server72","4","-31"
"Server73","74","-31"
"Server74","4","-31"
"Server75","11","-31"
"Server76","11","-31"
"Server77","4","-31"
"Server78","4","-31"
"Server79","74","-31"
"Server80","4","-31"
"Server81","4","-31"
"Server82","11","-31"
"Server83","74","-31"
"Server84","4","-31"
"Server85","18","-31"
"Server86","11","-31"
"Server87","18","-31"
"Server88","4","-31"
"Server89","74","-31"
"Server90","4","-31"
"Server91","11","-31"
"Server92","4","-31"
"Server93","4","-31"
"Server94","4","-31"
"Server95","4","-31"
"Server96","4","-31"
"Server97","74","-31"
"Server98","4","-31"
"Server99","4","-31"
"Server0","5","-30"
"Server1","5","-30"
"Server2","75","-30"
"Server3","82","-30"
"Server4","12","-30"
"Server5","82","-30"
"Server6","5","-30"
"Server7","82","-30"
"Server8","5","-30"
"Server9","5","-30"
"Server10","5","-30"
"Server11","75","-30"
"Server12","5","-30"
"Server13","75","-30"
"Server14","5","-30"
"Server15","5","-30"
"Server16","26","-30"
"Server17","75","-30"
"Server18","19","-30"
"Server19","75","-30"
"Server20","5","-30"
"Server21","12","-30"
"Server22","5","-30"
