"Source","DateOffset","HotFixID","Description","InstalledBy"
"Server49","-42","MSKB7165750","Update","NT AUTHORITY\SYSTEM"
"Server49","-42","MSKB7303984","Security Update","NT AUTHORITY\SYSTEM"
"Server49","-42","MSKB4981565","Security Update","NT AUTHORITY\SYSTEM"
"Server49","-42","MSKB8577647","Security Update","NT AUTHORITY\SYSTEM"
"Server51","-42","MSKB4229000","Security Update","NT AUTHORITY\SYSTEM"
"Server52","-42","MSKB4699863","Update","NT AUTHORITY\SYSTEM"
"Server52","-42","MSKB4222436","Update","NT AUTHORITY\SYSTEM"
"Server52","-42","MSKB6140390","Security Update","NT AUTHORITY\SYSTEM"
"Server52","-42","MSKB9920376","Security Update","NT AUTHORITY\SYSTEM"
"Server52","-42","MSKB3919208","Update","NT AUTHORITY\SYSTEM"
"Server52","-42","MSKB5449054","Update","NT AUTHORITY\SYSTEM"
"Server55","-42","MSKB6707418","Security Update","NT AUTHORITY\SYSTEM"
"Server55","-42","MSKB9658239","Update","NT AUTHORITY\SYSTEM"
"Server55","-42","MSKB4854390","Security Update","NT AUTHORITY\SYSTEM"
"Server55","-42","MSKB5673525","Security Update","NT AUTHORITY\SYSTEM"
"Server56","-42","MSKB8635872","Security Update","NT AUTHORITY\SYSTEM"
"Server56","-42","MSKB2868559","Security Update","NT AUTHORITY\SYSTEM"
"Server57","-42","MSKB6515789","Update","NT AUTHORITY\SYSTEM"
"Server57","-42","MSKB1386375","Update","NT AUTHORITY\SYSTEM"
"Server64","-42","MSKB4163713","Security Update","NT AUTHORITY\SYSTEM"
"Server64","-42","MSKB8784188","Security Update","NT AUTHORITY\SYSTEM"
"Server64","-42","MSKB9216612","Update","NT AUTHORITY\SYSTEM"
"Server65","-42","MSKB6521815","Security Update","NT AUTHORITY\SYSTEM"
"Server65","-42","MSKB6467747","Security Update","NT AUTHORITY\SYSTEM"
"Server65","-42","MSKB1285979","Update","NT AUTHORITY\SYSTEM"
"Server66","-42","MSKB4697514","Update","NT AUTHORITY\SYSTEM"
"Server66","-42","MSKB5472405","Update","NT AUTHORITY\SYSTEM"
"Server66","-42","MSKB9111573","Security Update","NT AUTHORITY\SYSTEM"
"Server66","-42","MSKB2318027","Update","NT AUTHORITY\SYSTEM"
"Server68","-42","MSKB7514373","Update","NT AUTHORITY\SYSTEM"
"Server68","-42","MSKB6695664","Security Update","NT AUTHORITY\SYSTEM"
"Server69","-42","MSKB3615225","Update","NT AUTHORITY\SYSTEM"
"Server69","-42","MSKB7644237","Update","NT AUTHORITY\SYSTEM"
"Server69","-42","MSKB9720259","Update","NT AUTHORITY\SYSTEM"
"Server69","-42","MSKB7323910","Update","NT AUTHORITY\SYSTEM"
"Server72","-42","MSKB5640331","Security Update","NT AUTHORITY\SYSTEM"
"Server72","-42","MSKB2932548","Security Update","NT AUTHORITY\SYSTEM"
"Server72","-42","MSKB8340923","Update","NT AUTHORITY\SYSTEM"
"Server74","-42","MSKB6860688","Update","NT AUTHORITY\SYSTEM"
"Server74","-42","MSKB5508984","Security Update","NT AUTHORITY\SYSTEM"
"Server74","-42","MSKB3994366","Security Update","NT AUTHORITY\SYSTEM"
"Server74","-42","MSKB7394315","Security Update","NT AUTHORITY\SYSTEM"
"Server74","-42","MSKB1133251","Update","NT AUTHORITY\SYSTEM"
"Server74","-42","MSKB7302501","Update","NT AUTHORITY\SYSTEM"
"Server74","-42","MSKB7335672","Update","NT AUTHORITY\SYSTEM"
"Server75","-42","MSKB3422019","Security Update","NT AUTHORITY\SYSTEM"
"Server75","-42","MSKB6726152","Security Update","NT AUTHORITY\SYSTEM"
"Server75","-42","MSKB2859641","Update","NT AUTHORITY\SYSTEM"
"Server75","-42","MSKB1989782","Security Update","NT AUTHORITY\SYSTEM"
"Server76","-42","MSKB4144805","Update","NT AUTHORITY\SYSTEM"
"Server76","-42","MSKB3626930","Update","NT AUTHORITY\SYSTEM"
"Server78","-42","MSKB3269315","Update","NT AUTHORITY\SYSTEM"
"Server82","-42","MSKB8229407","Security Update","NT AUTHORITY\SYSTEM"
"Server84","-42","MSKB1767370","Security Update","NT AUTHORITY\SYSTEM"
"Server84","-42","MSKB1369492","Security Update","NT AUTHORITY\SYSTEM"
"Server84","-42","MSKB2895899","Security Update","NT AUTHORITY\SYSTEM"
"Server84","-42","MSKB6644510","Security Update","NT AUTHORITY\SYSTEM"
"Server84","-42","MSKB8509417","Security Update","NT AUTHORITY\SYSTEM"
"Server86","-42","MSKB2679175","Security Update","NT AUTHORITY\SYSTEM"
"Server86","-42","MSKB8656896","Security Update","NT AUTHORITY\SYSTEM"
"Server86","-42","MSKB3005631","Security Update","NT AUTHORITY\SYSTEM"
"Server86","-42","MSKB3317925","Update","NT AUTHORITY\SYSTEM"
"Server88","-42","MSKB4344510","Security Update","NT AUTHORITY\SYSTEM"
"Server88","-42","MSKB8856055","Security Update","NT AUTHORITY\SYSTEM"
"Server88","-42","MSKB9273909","Update","NT AUTHORITY\SYSTEM"
"Server88","-42","MSKB5462742","Security Update","NT AUTHORITY\SYSTEM"
"Server88","-42","MSKB7962017","Update","NT AUTHORITY\SYSTEM"
"Server88","-42","MSKB9110201","Update","NT AUTHORITY\SYSTEM"
"Server88","-42","MSKB1743595","Update","NT AUTHORITY\SYSTEM"
"Server90","-42","MSKB7319542","Security Update","NT AUTHORITY\SYSTEM"
"Server90","-42","MSKB7131280","Update","NT AUTHORITY\SYSTEM"
"Server91","-42","MSKB3850669","Update","NT AUTHORITY\SYSTEM"
"Server91","-42","MSKB6700097","Update","NT AUTHORITY\SYSTEM"
"Server91","-42","MSKB7112849","Security Update","NT AUTHORITY\SYSTEM"
"Server91","-42","MSKB4489831","Update","NT AUTHORITY\SYSTEM"
"Server91","-42","MSKB1945303","Security Update","NT AUTHORITY\SYSTEM"
"Server91","-42","MSKB8603026","Update","NT AUTHORITY\SYSTEM"
"Server91","-42","MSKB7294106","Security Update","NT AUTHORITY\SYSTEM"
"Server93","-42","MSKB8792410","Security Update","NT AUTHORITY\SYSTEM"
"Server93","-42","MSKB4240633","Security Update","NT AUTHORITY\SYSTEM"
"Server93","-42","MSKB2965418","Security Update","NT AUTHORITY\SYSTEM"
"Server95","-42","MSKB3976082","Update","NT AUTHORITY\SYSTEM"
"Server95","-42","MSKB7188946","Update","NT AUTHORITY\SYSTEM"
"Server95","-42","MSKB6084332","Security Update","NT AUTHORITY\SYSTEM"
"Server95","-42","MSKB2593417","Security Update","NT AUTHORITY\SYSTEM"
"Server95","-42","MSKB1456960","Security Update","NT AUTHORITY\SYSTEM"
"Server95","-42","MSKB4213407","Update","NT AUTHORITY\SYSTEM"
"Server95","-42","MSKB4868339","Update","NT AUTHORITY\SYSTEM"
"Server96","-42","MSKB5160095","Security Update","NT AUTHORITY\SYSTEM"
"Server96","-42","MSKB7142929","Update","NT AUTHORITY\SYSTEM"
"Server96","-42","MSKB1483802","Security Update","NT AUTHORITY\SYSTEM"
"Server98","-42","MSKB9128354","Update","NT AUTHORITY\SYSTEM"
"Server99","-42","MSKB7134405","Update","NT AUTHORITY\SYSTEM"
"Server99","-42","MSKB7514606","Update","NT AUTHORITY\SYSTEM"
"Server99","-42","MSKB7581692","Update","NT AUTHORITY\SYSTEM"
"Server99","-42","MSKB1504021","Security Update","NT AUTHORITY\SYSTEM"
"Server99","-42","MSKB6151937","Update","NT AUTHORITY\SYSTEM"
"Server99","-42","MSKB8781409","Security Update","NT AUTHORITY\SYSTEM"
"Server0","-35","MSKB3150804","Security Update","NT AUTHORITY\SYSTEM"
"Server0","-35","MSKB7577201","Update","NT AUTHORITY\SYSTEM"
"Server0","-35","MSKB5346648","Security Update","NT AUTHORITY\SYSTEM"
"Server0","-35","MSKB4240364","Security Update","NT AUTHORITY\SYSTEM"
"Server0","-35","MSKB5737200","Security Update","NT AUTHORITY\SYSTEM"
"Server1","-35","MSKB3584848","Update","NT AUTHORITY\SYSTEM"
"Server1","-35","MSKB5741016","Update","NT AUTHORITY\SYSTEM"
"Server1","-35","MSKB6830427","Security Update","NT AUTHORITY\SYSTEM"
"Server1","-35","MSKB7446940","Update","NT AUTHORITY\SYSTEM"
"Server1","-35","MSKB2988365","Security Update","NT AUTHORITY\SYSTEM"
"Server6","-35","MSKB1201194","Security Update","NT AUTHORITY\SYSTEM"
"Server6","-35","MSKB1284714","Update","NT AUTHORITY\SYSTEM"
"Server6","-35","MSKB2977004","Update","NT AUTHORITY\SYSTEM"
"Server6","-35","MSKB4808097","Update","NT AUTHORITY\SYSTEM"
"Server6","-35","MSKB8421052","Update","NT AUTHORITY\SYSTEM"
"Server6","-35","MSKB7017372","Security Update","NT AUTHORITY\SYSTEM"
"Server6","-35","MSKB9824726","Security Update","NT AUTHORITY\SYSTEM"
"Server8","-35","MSKB5777260","Update","NT AUTHORITY\SYSTEM"
"Server8","-35","MSKB4417701","Security Update","NT AUTHORITY\SYSTEM"
"Server8","-35","MSKB3635914","Update","NT AUTHORITY\SYSTEM"
"Server8","-35","MSKB5338880","Update","NT AUTHORITY\SYSTEM"
"Server8","-35","MSKB3175169","Security Update","NT AUTHORITY\SYSTEM"
"Server8","-35","MSKB6807120","Security Update","NT AUTHORITY\SYSTEM"
"Server9","-35","MSKB1889762","Security Update","NT AUTHORITY\SYSTEM"
"Server9","-35","MSKB5139413","Security Update","NT AUTHORITY\SYSTEM"
"Server10","-35","MSKB3229709","Security Update","NT AUTHORITY\SYSTEM"
"Server10","-35","MSKB8403302","Security Update","NT AUTHORITY\SYSTEM"
"Server12","-35","MSKB2005179","Update","NT AUTHORITY\SYSTEM"
"Server12","-35","MSKB9608242","Update","NT AUTHORITY\SYSTEM"
"Server12","-35","MSKB7220761","Update","NT AUTHORITY\SYSTEM"
"Server14","-35","MSKB4848359","Security Update","NT AUTHORITY\SYSTEM"
"Server14","-35","MSKB5322495","Security Update","NT AUTHORITY\SYSTEM"
"Server14","-35","MSKB4368871","Update","NT AUTHORITY\SYSTEM"
"Server15","-35","MSKB7243124","Security Update","NT AUTHORITY\SYSTEM"
"Server20","-35","MSKB5124678","Security Update","NT AUTHORITY\SYSTEM"
"Server20","-35","MSKB1359785","Update","NT AUTHORITY\SYSTEM"
"Server20","-35","MSKB8065250","Update","NT AUTHORITY\SYSTEM"
"Server20","-35","MSKB3365313","Update","NT AUTHORITY\SYSTEM"
"Server20","-35","MSKB5780471","Security Update","NT AUTHORITY\SYSTEM"
"Server22","-35","MSKB5227630","Update","NT AUTHORITY\SYSTEM"
"Server24","-35","MSKB6657825","Security Update","NT AUTHORITY\SYSTEM"
"Server24","-35","MSKB9681587","Update","NT AUTHORITY\SYSTEM"
"Server25","-35","MSKB7197303","Security Update","NT AUTHORITY\SYSTEM"
"Server25","-35","MSKB2627508","Update","NT AUTHORITY\SYSTEM"
"Server25","-35","MSKB5766831","Security Update","NT AUTHORITY\SYSTEM"
"Server26","-35","MSKB2796908","Security Update","NT AUTHORITY\SYSTEM"
"Server26","-35","MSKB6728650","Update","NT AUTHORITY\SYSTEM"
"Server26","-35","MSKB6084509","Update","NT AUTHORITY\SYSTEM"
"Server27","-35","MSKB9750678","Security Update","NT AUTHORITY\SYSTEM"
"Server28","-35","MSKB6127766","Security Update","NT AUTHORITY\SYSTEM"
"Server28","-35","MSKB2232872","Update","NT AUTHORITY\SYSTEM"
"Server28","-35","MSKB3974914","Update","NT AUTHORITY\SYSTEM"
"Server28","-35","MSKB2849899","Update","NT AUTHORITY\SYSTEM"
"Server28","-35","MSKB6543008","Security Update","NT AUTHORITY\SYSTEM"
"Server30","-35","MSKB8735407","Update","NT AUTHORITY\SYSTEM"
"Server32","-35","MSKB3678256","Update","NT AUTHORITY\SYSTEM"
"Server32","-35","MSKB4130266","Update","NT AUTHORITY\SYSTEM"
"Server32","-35","MSKB2154323","Update","NT AUTHORITY\SYSTEM"
"Server32","-35","MSKB6145092","Security Update","NT AUTHORITY\SYSTEM"
"Server32","-35","MSKB8083720","Security Update","NT AUTHORITY\SYSTEM"
"Server32","-35","MSKB8873202","Security Update","NT AUTHORITY\SYSTEM"
"Server32","-35","MSKB4882403","Update","NT AUTHORITY\SYSTEM"
"Server34","-35","MSKB9118417","Update","NT AUTHORITY\SYSTEM"
"Server36","-35","MSKB9234230","Update","NT AUTHORITY\SYSTEM"
"Server38","-35","MSKB8322755","Update","NT AUTHORITY\SYSTEM"
"Server38","-35","MSKB1284032","Update","NT AUTHORITY\SYSTEM"
"Server38","-35","MSKB8968624","Security Update","NT AUTHORITY\SYSTEM"
"Server38","-35","MSKB3488532","Security Update","NT AUTHORITY\SYSTEM"
"Server39","-35","MSKB8945118","Security Update","NT AUTHORITY\SYSTEM"
"Server39","-35","MSKB6212104","Security Update","NT AUTHORITY\SYSTEM"
"Server39","-35","MSKB6605446","Security Update","NT AUTHORITY\SYSTEM"
"Server39","-35","MSKB3882112","Update","NT AUTHORITY\SYSTEM"
"Server40","-35","MSKB6718324","Update","NT AUTHORITY\SYSTEM"
"Server40","-35","MSKB4894804","Update","NT AUTHORITY\SYSTEM"
"Server40","-35","MSKB9174281","Security Update","NT AUTHORITY\SYSTEM"
"Server40","-35","MSKB9518827","Update","NT AUTHORITY\SYSTEM"
"Server40","-35","MSKB3441295","Update","NT AUTHORITY\SYSTEM"
"Server42","-35","MSKB6382077","Security Update","NT AUTHORITY\SYSTEM"
"Server42","-35","MSKB3518072","Security Update","NT AUTHORITY\SYSTEM"
"Server42","-35","MSKB9025909","Update","NT AUTHORITY\SYSTEM"
"Server42","-35","MSKB7327189","Security Update","NT AUTHORITY\SYSTEM"
"Server44","-35","MSKB5908381","Update","NT AUTHORITY\SYSTEM"
"Server44","-35","MSKB2953701","Security Update","NT AUTHORITY\SYSTEM"
"Server44","-35","MSKB8373866","Update","NT AUTHORITY\SYSTEM"
"Server49","-35","MSKB2769779","Security Update","NT AUTHORITY\SYSTEM"
"Server49","-35","MSKB6313654","Update","NT AUTHORITY\SYSTEM"
"Server50","-35","MSKB5888575","Update","NT AUTHORITY\SYSTEM"
"Server50","-35","MSKB2445723","Security Update","NT AUTHORITY\SYSTEM"
"Server50","-35","MSKB1482723","Security Update","NT AUTHORITY\SYSTEM"
"Server50","-35","MSKB7157509","Security Update","NT AUTHORITY\SYSTEM"
"Server50","-35","MSKB1921538","Update","NT AUTHORITY\SYSTEM"
"Server56","-35","MSKB4418495","Update","NT AUTHORITY\SYSTEM"
"Server56","-35","MSKB8508295","Update","NT AUTHORITY\SYSTEM"
"Server56","-35","MSKB8374071","Security Update","NT AUTHORITY\SYSTEM"
"Server56","-35","MSKB8746744","Update","NT AUTHORITY\SYSTEM"
"Server56","-35","MSKB9226823","Update","NT AUTHORITY\SYSTEM"
"Server57","-35","MSKB8481342","Update","NT AUTHORITY\SYSTEM"
"Server58","-35","MSKB9301005","Update","NT AUTHORITY\SYSTEM"
"Server58","-35","MSKB9969627","Security Update","NT AUTHORITY\SYSTEM"
"Server58","-35","MSKB3648537","Update","NT AUTHORITY\SYSTEM"
"Server58","-35","MSKB5672001","Security Update","NT AUTHORITY\SYSTEM"
"Server60","-35","MSKB3743605","Security Update","NT AUTHORITY\SYSTEM"
"Server60","-35","MSKB3624916","Security Update","NT AUTHORITY\SYSTEM"
"Server60","-35","MSKB8976031","Security Update","NT AUTHORITY\SYSTEM"
"Server60","-35","MSKB9266800","Update","NT AUTHORITY\SYSTEM"
"Server60","-35","MSKB4361688","Update","NT AUTHORITY\SYSTEM"
"Server60","-35","MSKB7550928","Update","NT AUTHORITY\SYSTEM"
"Server60","-35","MSKB4784963","Security Update","NT AUTHORITY\SYSTEM"
"Server65","-35","MSKB2748904","Update","NT AUTHORITY\SYSTEM"
"Server65","-35","MSKB3486582","Security Update","NT AUTHORITY\SYSTEM"
"Server65","-35","MSKB5435571","Security Update","NT AUTHORITY\SYSTEM"
"Server66","-35","MSKB9318287","Update","NT AUTHORITY\SYSTEM"
"Server66","-35","MSKB8948428","Security Update","NT AUTHORITY\SYSTEM"
"Server66","-35","MSKB5447524","Update","NT AUTHORITY\SYSTEM"
"Server66","-35","MSKB7710573","Security Update","NT AUTHORITY\SYSTEM"
"Server66","-35","MSKB6444391","Update","NT AUTHORITY\SYSTEM"
"Server66","-35","MSKB1452726","Update","NT AUTHORITY\SYSTEM"
"Server66","-35","MSKB4608092","Security Update","NT AUTHORITY\SYSTEM"
"Server68","-35","MSKB6110661","Security Update","NT AUTHORITY\SYSTEM"
"Server68","-35","MSKB7722002","Update","NT AUTHORITY\SYSTEM"
"Server69","-35","MSKB1334676","Security Update","NT AUTHORITY\SYSTEM"
"Server69","-35","MSKB1084312","Update","NT AUTHORITY\SYSTEM"
"Server69","-35","MSKB5802976","Update","NT AUTHORITY\SYSTEM"
"Server69","-35","MSKB3526463","Update","NT AUTHORITY\SYSTEM"
"Server69","-35","MSKB9599453","Update","NT AUTHORITY\SYSTEM"
"Server70","-35","MSKB8133894","Update","NT AUTHORITY\SYSTEM"
"Server70","-35","MSKB2486274","Update","NT AUTHORITY\SYSTEM"
"Server70","-35","MSKB8894312","Security Update","NT AUTHORITY\SYSTEM"
"Server70","-35","MSKB8620002","Security Update","NT AUTHORITY\SYSTEM"
"Server70","-35","MSKB4081605","Update","NT AUTHORITY\SYSTEM"
"Server70","-35","MSKB8899514","Security Update","NT AUTHORITY\SYSTEM"
"Server70","-35","MSKB3691392","Update","NT AUTHORITY\SYSTEM"
"Server72","-35","MSKB6847565","Security Update","NT AUTHORITY\SYSTEM"
"Server72","-35","MSKB9830369","Update","NT AUTHORITY\SYSTEM"
"Server72","-35","MSKB5186107","Update","NT AUTHORITY\SYSTEM"
"Server72","-35","MSKB3780871","Security Update","NT AUTHORITY\SYSTEM"
"Server74","-35","MSKB7244476","Update","NT AUTHORITY\SYSTEM"
"Server74","-35","MSKB9844026","Security Update","NT AUTHORITY\SYSTEM"
"Server74","-35","MSKB5802240","Update","NT AUTHORITY\SYSTEM"
"Server74","-35","MSKB1635027","Update","NT AUTHORITY\SYSTEM"
"Server74","-35","MSKB4490290","Security Update","NT AUTHORITY\SYSTEM"
"Server74","-35","MSKB4257823","Update","NT AUTHORITY\SYSTEM"
"Server74","-35","MSKB2886457","Security Update","NT AUTHORITY\SYSTEM"
"Server77","-35","MSKB8494879","Security Update","NT AUTHORITY\SYSTEM"
"Server78","-35","MSKB6148405","Update","NT AUTHORITY\SYSTEM"
"Server78","-35","MSKB7516053","Security Update","NT AUTHORITY\SYSTEM"
"Server78","-35","MSKB5897806","Update","NT AUTHORITY\SYSTEM"
"Server78","-35","MSKB3396461","Update","NT AUTHORITY\SYSTEM"
"Server80","-35","MSKB8297385","Update","NT AUTHORITY\SYSTEM"
"Server80","-35","MSKB9624807","Security Update","NT AUTHORITY\SYSTEM"
"Server80","-35","MSKB8644919","Security Update","NT AUTHORITY\SYSTEM"
"Server80","-35","MSKB4257537","Update","NT AUTHORITY\SYSTEM"
"Server80","-35","MSKB2636089","Update","NT AUTHORITY\SYSTEM"
"Server80","-35","MSKB1839280","Security Update","NT AUTHORITY\SYSTEM"
"Server81","-35","MSKB5379922","Update","NT AUTHORITY\SYSTEM"
"Server81","-35","MSKB5942047","Security Update","NT AUTHORITY\SYSTEM"
"Server81","-35","MSKB9928381","Update","NT AUTHORITY\SYSTEM"
"Server81","-35","MSKB1681823","Update","NT AUTHORITY\SYSTEM"
"Server81","-35","MSKB2172040","Security Update","NT AUTHORITY\SYSTEM"
"Server81","-35","MSKB4505180","Security Update","NT AUTHORITY\SYSTEM"
"Server84","-35","MSKB6485457","Update","NT AUTHORITY\SYSTEM"
"Server84","-35","MSKB4303309","Update","NT AUTHORITY\SYSTEM"
"Server84","-35","MSKB8912749","Security Update","NT AUTHORITY\SYSTEM"
"Server84","-35","MSKB1991078","Security Update","NT AUTHORITY\SYSTEM"
"Server88","-35","MSKB6897451","Security Update","NT AUTHORITY\SYSTEM"
"Server88","-35","MSKB4999885","Security Update","NT AUTHORITY\SYSTEM"
"Server88","-35","MSKB5694792","Security Update","NT AUTHORITY\SYSTEM"
"Server88","-35","MSKB9028187","Update","NT AUTHORITY\SYSTEM"
"Server88","-35","MSKB8475847","Update","NT AUTHORITY\SYSTEM"
"Server88","-35","MSKB1233130","Update","NT AUTHORITY\SYSTEM"
"Server88","-35","MSKB8523946","Security Update","NT AUTHORITY\SYSTEM"
"Server90","-35","MSKB1269901","Update","NT AUTHORITY\SYSTEM"
"Server90","-35","MSKB1966116","Security Update","NT AUTHORITY\SYSTEM"
"Server90","-35","MSKB2857243","Security Update","NT AUTHORITY\SYSTEM"
"Server90","-35","MSKB6578252","Security Update","NT AUTHORITY\SYSTEM"
"Server90","-35","MSKB2630550","Update","NT AUTHORITY\SYSTEM"
"Server92","-35","MSKB3701877","Security Update","NT AUTHORITY\SYSTEM"
"Server92","-35","MSKB7527140","Update","NT AUTHORITY\SYSTEM"
"Server92","-35","MSKB1143463","Update","NT AUTHORITY\SYSTEM"
"Server93","-35","MSKB5416936","Security Update","NT AUTHORITY\SYSTEM"
"Server93","-35","MSKB9021870","Security Update","NT AUTHORITY\SYSTEM"
"Server93","-35","MSKB7284151","Update","NT AUTHORITY\SYSTEM"
"Server93","-35","MSKB9220948","Update","NT AUTHORITY\SYSTEM"
"Server94","-35","MSKB1062015","Security Update","NT AUTHORITY\SYSTEM"
"Server94","-35","MSKB9744667","Update","NT AUTHORITY\SYSTEM"
"Server94","-35","MSKB6237325","Security Update","NT AUTHORITY\SYSTEM"
"Server94","-35","MSKB3640604","Security Update","NT AUTHORITY\SYSTEM"
"Server95","-35","MSKB8935283","Update","NT AUTHORITY\SYSTEM"
"Server95","-35","MSKB4387503","Security Update","NT AUTHORITY\SYSTEM"
"Server95","-35","MSKB1619794","Security Update","NT AUTHORITY\SYSTEM"
"Server95","-35","MSKB8503209","Update","NT AUTHORITY\SYSTEM"
"Server95","-35","MSKB9868840","Update","NT AUTHORITY\SYSTEM"
"Server96","-35","MSKB5566754","Update","NT AUTHORITY\SYSTEM"
"Server98","-35","MSKB7589286","Update","NT AUTHORITY\SYSTEM"
"Server98","-35","MSKB1881150","Update","NT AUTHORITY\SYSTEM"
"Server98","-35","MSKB5634181","Security Update","NT AUTHORITY\SYSTEM"
"Server98","-35","MSKB4028213","Security Update","NT AUTHORITY\SYSTEM"
"Server98","-35","MSKB6049191","Update","NT AUTHORITY\SYSTEM"
"Server98","-35","MSKB7236982","Update","NT AUTHORITY\SYSTEM"
"Server99","-35","MSKB1124219","Security Update","NT AUTHORITY\SYSTEM"
"Server99","-35","MSKB8539522","Security Update","NT AUTHORITY\SYSTEM"
"Server99","-35","MSKB3956378","Security Update","NT AUTHORITY\SYSTEM"
"Server99","-35","MSKB5413191","Security Update","NT AUTHORITY\SYSTEM"
"Server0","-28","MSKB1921770","Security Update","NT AUTHORITY\SYSTEM"
"Server0","-28","MSKB3889520","Update","NT AUTHORITY\SYSTEM"
"Server0","-28","MSKB4365270","Security Update","NT AUTHORITY\SYSTEM"
"Server0","-28","MSKB9069361","Security Update","NT AUTHORITY\SYSTEM"
"Server1","-28","MSKB2954013","Update","NT AUTHORITY\SYSTEM"
"Server1","-28","MSKB5344548","Security Update","NT AUTHORITY\SYSTEM"
"Server1","-28","MSKB1819857","Security Update","NT AUTHORITY\SYSTEM"
"Server1","-28","MSKB8086749","Security Update","NT AUTHORITY\SYSTEM"
"Server1","-28","MSKB2909166","Update","NT AUTHORITY\SYSTEM"
"Server2","-28","MSKB9704038","Update","NT AUTHORITY\SYSTEM"
"Server2","-28","MSKB9706099","Security Update","NT AUTHORITY\SYSTEM"
"Server4","-28","MSKB2538085","Update","NT AUTHORITY\SYSTEM"
"Server4","-28","MSKB5853598","Security Update","NT AUTHORITY\SYSTEM"
"Server4","-28","MSKB6694827","Update","NT AUTHORITY\SYSTEM"
"Server4","-28","MSKB7758795","Update","NT AUTHORITY\SYSTEM"
"Server5","-28","MSKB2732563","Update","NT AUTHORITY\SYSTEM"
"Server5","-28","MSKB4579859","Security Update","NT AUTHORITY\SYSTEM"
"Server5","-28","MSKB9023165","Security Update","NT AUTHORITY\SYSTEM"
"Server7","-28","MSKB2930894","Update","NT AUTHORITY\SYSTEM"
"Server7","-28","MSKB3784509","Update","NT AUTHORITY\SYSTEM"
"Server7","-28","MSKB9863258","Update","NT AUTHORITY\SYSTEM"
"Server7","-28","MSKB4572889","Security Update","NT AUTHORITY\SYSTEM"
"Server7","-28","MSKB2423019","Update","NT AUTHORITY\SYSTEM"
"Server7","-28","MSKB2916125","Security Update","NT AUTHORITY\SYSTEM"
"Server7","-28","MSKB1902573","Update","NT AUTHORITY\SYSTEM"
"Server8","-28","MSKB2457385","Security Update","NT AUTHORITY\SYSTEM"
"Server8","-28","MSKB7629160","Security Update","NT AUTHORITY\SYSTEM"
"Server8","-28","MSKB8493991","Update","NT AUTHORITY\SYSTEM"
"Server8","-28","MSKB2178725","Security Update","NT AUTHORITY\SYSTEM"
"Server9","-28","MSKB9704551","Security Update","NT AUTHORITY\SYSTEM"
"Server10","-28","MSKB6044981","Security Update","NT AUTHORITY\SYSTEM"
"Server10","-28","MSKB1841626","Security Update","NT AUTHORITY\SYSTEM"
"Server10","-28","MSKB6338391","Security Update","NT AUTHORITY\SYSTEM"
"Server10","-28","MSKB5632940","Update","NT AUTHORITY\SYSTEM"
"Server10","-28","MSKB7163832","Update","NT AUTHORITY\SYSTEM"
"Server11","-28","MSKB4314187","Security Update","NT AUTHORITY\SYSTEM"
"Server11","-28","MSKB2647358","Update","NT AUTHORITY\SYSTEM"
"Server11","-28","MSKB9540827","Security Update","NT AUTHORITY\SYSTEM"
"Server12","-28","MSKB2664812","Security Update","NT AUTHORITY\SYSTEM"
"Server12","-28","MSKB6911908","Security Update","NT AUTHORITY\SYSTEM"
"Server12","-28","MSKB7566367","Update","NT AUTHORITY\SYSTEM"
"Server12","-28","MSKB8102692","Update","NT AUTHORITY\SYSTEM"
"Server15","-28","MSKB5190249","Update","NT AUTHORITY\SYSTEM"
"Server15","-28","MSKB5173063","Security Update","NT AUTHORITY\SYSTEM"
"Server15","-28","MSKB8121480","Update","NT AUTHORITY\SYSTEM"
"Server15","-28","MSKB3159392","Update","NT AUTHORITY\SYSTEM"
"Server15","-28","MSKB4217747","Security Update","NT AUTHORITY\SYSTEM"
"Server15","-28","MSKB1840339","Security Update","NT AUTHORITY\SYSTEM"
"Server15","-28","MSKB9483393","Update","NT AUTHORITY\SYSTEM"
"Server16","-28","MSKB2796269","Update","NT AUTHORITY\SYSTEM"
"Server16","-28","MSKB5986109","Security Update","NT AUTHORITY\SYSTEM"
"Server16","-28","MSKB1392805","Security Update","NT AUTHORITY\SYSTEM"
"Server17","-28","MSKB6532369","Security Update","NT AUTHORITY\SYSTEM"
"Server17","-28","MSKB8706624","Security Update","NT AUTHORITY\SYSTEM"
"Server17","-28","MSKB4408014","Update","NT AUTHORITY\SYSTEM"
"Server17","-28","MSKB5097313","Security Update","NT AUTHORITY\SYSTEM"
"Server18","-28","MSKB3222035","Security Update","NT AUTHORITY\SYSTEM"
"Server18","-28","MSKB5163776","Update","NT AUTHORITY\SYSTEM"
"Server18","-28","MSKB9760852","Security Update","NT AUTHORITY\SYSTEM"
"Server19","-28","MSKB9815127","Security Update","NT AUTHORITY\SYSTEM"
"Server19","-28","MSKB3012320","Security Update","NT AUTHORITY\SYSTEM"
"Server19","-28","MSKB6204369","Update","NT AUTHORITY\SYSTEM"
"Server19","-28","MSKB5354950","Security Update","NT AUTHORITY\SYSTEM"
"Server21","-28","MSKB9121692","Update","NT AUTHORITY\SYSTEM"
"Server22","-28","MSKB6416421","Security Update","NT AUTHORITY\SYSTEM"
"Server22","-28","MSKB8959333","Update","NT AUTHORITY\SYSTEM"
