"ServerName","Date","PatchAge"
"Server93","12/6/2020 12:00:00 AM","1"
"Server94","12/6/2020 12:00:00 AM","1"
"Server95","12/6/2020 12:00:00 AM","1"
"Server96","12/6/2020 12:00:00 AM","1"
"Server97","12/6/2020 12:00:00 AM","78"
"Server98","12/6/2020 12:00:00 AM","1"
"Server99","12/6/2020 12:00:00 AM","8"
"Server0","12/7/2020 12:00:00 AM","2"
"Server1","12/7/2020 12:00:00 AM","2"
"Server2","12/7/2020 12:00:00 AM","2"
"Server3","12/7/2020 12:00:00 AM","86"
"Server4","12/7/2020 12:00:00 AM","2"
"Server5","12/7/2020 12:00:00 AM","2"
"Server6","12/7/2020 12:00:00 AM","9"
"Server7","12/7/2020 12:00:00 AM","2"
"Server8","12/7/2020 12:00:00 AM","2"
"Server9","12/7/2020 12:00:00 AM","2"
"Server10","12/7/2020 12:00:00 AM","2"
"Server11","12/7/2020 12:00:00 AM","2"
"Server12","12/7/2020 12:00:00 AM","2"
"Server13","12/7/2020 12:00:00 AM","79"
"Server14","12/7/2020 12:00:00 AM","9"
"Server15","12/7/2020 12:00:00 AM","2"
"Server16","12/7/2020 12:00:00 AM","2"
"Server17","12/7/2020 12:00:00 AM","2"
"Server18","12/7/2020 12:00:00 AM","2"
"Server19","12/7/2020 12:00:00 AM","2"
"Server20","12/7/2020 12:00:00 AM","9"
"Server21","12/7/2020 12:00:00 AM","2"
"Server22","12/7/2020 12:00:00 AM","2"
"Server23","12/7/2020 12:00:00 AM","2"
"Server24","12/7/2020 12:00:00 AM","2"
"Server25","12/7/2020 12:00:00 AM","9"
"Server26","12/7/2020 12:00:00 AM","2"
"Server27","12/7/2020 12:00:00 AM","2"
"Server28","12/7/2020 12:00:00 AM","2"
"Server29","12/7/2020 12:00:00 AM","2"
"Server30","12/7/2020 12:00:00 AM","9"
"Server31","12/7/2020 12:00:00 AM","2"
"Server32","12/7/2020 12:00:00 AM","2"
"Server33","12/7/2020 12:00:00 AM","30"
"Server34","12/7/2020 12:00:00 AM","9"
"Server35","12/7/2020 12:00:00 AM","2"
"Server36","12/7/2020 12:00:00 AM","9"
"Server37","12/7/2020 12:00:00 AM","2"
"Server38","12/7/2020 12:00:00 AM","2"
"Server39","12/7/2020 12:00:00 AM","2"
"Server40","12/7/2020 12:00:00 AM","2"
"Server41","12/7/2020 12:00:00 AM","2"
"Server42","12/7/2020 12:00:00 AM","2"
"Server43","12/7/2020 12:00:00 AM","79"
"Server44","12/7/2020 12:00:00 AM","2"
"Server45","12/7/2020 12:00:00 AM","30"
"Server46","12/7/2020 12:00:00 AM","2"
"Server47","12/7/2020 12:00:00 AM","79"
"Server48","12/7/2020 12:00:00 AM","2"
"Server49","12/7/2020 12:00:00 AM","2"
"Server50","12/7/2020 12:00:00 AM","9"
"Server51","12/7/2020 12:00:00 AM","2"
"Server52","12/7/2020 12:00:00 AM","16"
"Server53","12/7/2020 12:00:00 AM","2"
"Server54","12/7/2020 12:00:00 AM","2"
"Server55","12/7/2020 12:00:00 AM","16"
"Server56","12/7/2020 12:00:00 AM","2"
"Server57","12/7/2020 12:00:00 AM","2"
"Server58","12/7/2020 12:00:00 AM","2"
"Server59","12/7/2020 12:00:00 AM","2"
"Server60","12/7/2020 12:00:00 AM","9"
"Server61","12/7/2020 12:00:00 AM","2"
"Server62","12/7/2020 12:00:00 AM","2"
"Server63","12/7/2020 12:00:00 AM","23"
"Server64","12/7/2020 12:00:00 AM","16"
"Server65","12/7/2020 12:00:00 AM","2"
"Server66","12/7/2020 12:00:00 AM","2"
"Server67","12/7/2020 12:00:00 AM","2"
"Server68","12/7/2020 12:00:00 AM","2"
"Server69","12/7/2020 12:00:00 AM","9"
"Server70","12/7/2020 12:00:00 AM","2"
"Server71","12/7/2020 12:00:00 AM","2"
"Server72","12/7/2020 12:00:00 AM","2"
"Server73","12/7/2020 12:00:00 AM","2"
"Server74","12/7/2020 12:00:00 AM","2"
"Server75","12/7/2020 12:00:00 AM","2"
"Server76","12/7/2020 12:00:00 AM","2"
"Server77","12/7/2020 12:00:00 AM","9"
"Server78","12/7/2020 12:00:00 AM","2"
"Server79","12/7/2020 12:00:00 AM","79"
"Server80","12/7/2020 12:00:00 AM","2"
"Server81","12/7/2020 12:00:00 AM","9"
"Server82","12/7/2020 12:00:00 AM","2"
"Server83","12/7/2020 12:00:00 AM","2"
"Server84","12/7/2020 12:00:00 AM","2"
"Server85","12/7/2020 12:00:00 AM","2"
"Server86","12/7/2020 12:00:00 AM","2"
"Server87","12/7/2020 12:00:00 AM","2"
"Server88","12/7/2020 12:00:00 AM","2"
"Server89","12/7/2020 12:00:00 AM","2"
"Server90","12/7/2020 12:00:00 AM","2"
"Server91","12/7/2020 12:00:00 AM","2"
"Server92","12/7/2020 12:00:00 AM","2"
"Server93","12/7/2020 12:00:00 AM","2"
"Server94","12/7/2020 12:00:00 AM","2"
"Server95","12/7/2020 12:00:00 AM","2"
"Server96","12/7/2020 12:00:00 AM","2"
"Server97","12/7/2020 12:00:00 AM","79"
"Server98","12/7/2020 12:00:00 AM","2"
"Server99","12/7/2020 12:00:00 AM","9"
"Server0","12/8/2020 12:00:00 AM","3"
"Server1","12/8/2020 12:00:00 AM","3"
"Server2","12/8/2020 12:00:00 AM","3"
"Server3","12/8/2020 12:00:00 AM","87"
"Server4","12/8/2020 12:00:00 AM","3"
"Server5","12/8/2020 12:00:00 AM","3"
"Server6","12/8/2020 12:00:00 AM","10"
"Server7","12/8/2020 12:00:00 AM","3"
"Server8","12/8/2020 12:00:00 AM","3"
"Server9","12/8/2020 12:00:00 AM","3"
"Server10","12/8/2020 12:00:00 AM","3"
"Server11","12/8/2020 12:00:00 AM","3"
"Server12","12/8/2020 12:00:00 AM","3"
"Server13","12/8/2020 12:00:00 AM","80"
"Server14","12/8/2020 12:00:00 AM","10"
"Server15","12/8/2020 12:00:00 AM","3"
"Server16","12/8/2020 12:00:00 AM","3"
"Server17","12/8/2020 12:00:00 AM","3"
"Server18","12/8/2020 12:00:00 AM","3"
"Server19","12/8/2020 12:00:00 AM","3"
"Server20","12/8/2020 12:00:00 AM","10"
"Server21","12/8/2020 12:00:00 AM","3"
"Server22","12/8/2020 12:00:00 AM","3"
"Server23","12/8/2020 12:00:00 AM","3"
"Server24","12/8/2020 12:00:00 AM","3"
"Server25","12/8/2020 12:00:00 AM","10"
"Server26","12/8/2020 12:00:00 AM","3"
"Server27","12/8/2020 12:00:00 AM","3"
"Server28","12/8/2020 12:00:00 AM","3"
"Server29","12/8/2020 12:00:00 AM","3"
"Server30","12/8/2020 12:00:00 AM","10"
"Server31","12/8/2020 12:00:00 AM","3"
"Server32","12/8/2020 12:00:00 AM","3"
"Server33","12/8/2020 12:00:00 AM","31"
"Server34","12/8/2020 12:00:00 AM","10"
"Server35","12/8/2020 12:00:00 AM","3"
"Server36","12/8/2020 12:00:00 AM","10"
"Server37","12/8/2020 12:00:00 AM","3"
"Server38","12/8/2020 12:00:00 AM","3"
"Server39","12/8/2020 12:00:00 AM","3"
"Server40","12/8/2020 12:00:00 AM","3"
"Server41","12/8/2020 12:00:00 AM","3"
"Server42","12/8/2020 12:00:00 AM","3"
"Server43","12/8/2020 12:00:00 AM","80"
"Server44","12/8/2020 12:00:00 AM","3"
"Server45","12/8/2020 12:00:00 AM","31"
"Server46","12/8/2020 12:00:00 AM","3"
"Server47","12/8/2020 12:00:00 AM","80"
"Server48","12/8/2020 12:00:00 AM","3"
"Server49","12/8/2020 12:00:00 AM","3"
"Server50","12/8/2020 12:00:00 AM","10"
"Server51","12/8/2020 12:00:00 AM","3"
"Server52","12/8/2020 12:00:00 AM","17"
"Server53","12/8/2020 12:00:00 AM","3"
"Server54","12/8/2020 12:00:00 AM","3"
"Server55","12/8/2020 12:00:00 AM","17"
"Server56","12/8/2020 12:00:00 AM","3"
"Server57","12/8/2020 12:00:00 AM","3"
"Server58","12/8/2020 12:00:00 AM","3"
"Server59","12/8/2020 12:00:00 AM","3"
"Server60","12/8/2020 12:00:00 AM","10"
"Server61","12/8/2020 12:00:00 AM","3"
"Server62","12/8/2020 12:00:00 AM","3"
"Server63","12/8/2020 12:00:00 AM","24"
"Server64","12/8/2020 12:00:00 AM","17"
"Server65","12/8/2020 12:00:00 AM","3"
"Server66","12/8/2020 12:00:00 AM","3"
"Server67","12/8/2020 12:00:00 AM","3"
"Server68","12/8/2020 12:00:00 AM","3"
"Server69","12/8/2020 12:00:00 AM","10"
"Server70","12/8/2020 12:00:00 AM","3"
"Server71","12/8/2020 12:00:00 AM","3"
"Server72","12/8/2020 12:00:00 AM","3"
"Server73","12/8/2020 12:00:00 AM","3"
"Server74","12/8/2020 12:00:00 AM","3"
"Server75","12/8/2020 12:00:00 AM","3"
"Server76","12/8/2020 12:00:00 AM","3"
"Server77","12/8/2020 12:00:00 AM","10"
"Server78","12/8/2020 12:00:00 AM","3"
"Server79","12/8/2020 12:00:00 AM","80"
"Server80","12/8/2020 12:00:00 AM","3"
"Server81","12/8/2020 12:00:00 AM","10"
"Server82","12/8/2020 12:00:00 AM","3"
"Server83","12/8/2020 12:00:00 AM","3"
"Server84","12/8/2020 12:00:00 AM","3"
"Server85","12/8/2020 12:00:00 AM","3"
"Server86","12/8/2020 12:00:00 AM","3"
"Server87","12/8/2020 12:00:00 AM","3"
"Server88","12/8/2020 12:00:00 AM","3"
"Server89","12/8/2020 12:00:00 AM","3"
"Server90","12/8/2020 12:00:00 AM","3"
"Server91","12/8/2020 12:00:00 AM","3"
"Server92","12/8/2020 12:00:00 AM","3"
"Server93","12/8/2020 12:00:00 AM","3"
"Server94","12/8/2020 12:00:00 AM","3"
"Server95","12/8/2020 12:00:00 AM","3"
"Server96","12/8/2020 12:00:00 AM","3"
"Server97","12/8/2020 12:00:00 AM","80"
"Server98","12/8/2020 12:00:00 AM","3"
"Server99","12/8/2020 12:00:00 AM","10"
"Server0","12/9/2020 12:00:00 AM","4"
"Server1","12/9/2020 12:00:00 AM","4"
"Server2","12/9/2020 12:00:00 AM","4"
"Server3","12/9/2020 12:00:00 AM","88"
"Server4","12/9/2020 12:00:00 AM","4"
"Server5","12/9/2020 12:00:00 AM","4"
"Server6","12/9/2020 12:00:00 AM","11"
"Server7","12/9/2020 12:00:00 AM","4"
"Server8","12/9/2020 12:00:00 AM","4"
"Server9","12/9/2020 12:00:00 AM","4"
"Server10","12/9/2020 12:00:00 AM","4"
"Server11","12/9/2020 12:00:00 AM","4"
"Server12","12/9/2020 12:00:00 AM","4"
"Server13","12/9/2020 12:00:00 AM","81"
"Server14","12/9/2020 12:00:00 AM","11"
"Server15","12/9/2020 12:00:00 AM","4"
"Server16","12/9/2020 12:00:00 AM","4"
"Server17","12/9/2020 12:00:00 AM","4"
"Server18","12/9/2020 12:00:00 AM","4"
"Server19","12/9/2020 12:00:00 AM","4"
"Server20","12/9/2020 12:00:00 AM","11"
"Server21","12/9/2020 12:00:00 AM","4"
"Server22","12/9/2020 12:00:00 AM","4"
"Server23","12/9/2020 12:00:00 AM","4"
"Server24","12/9/2020 12:00:00 AM","4"
"Server25","12/9/2020 12:00:00 AM","11"
"Server26","12/9/2020 12:00:00 AM","4"
"Server27","12/9/2020 12:00:00 AM","4"
"Server28","12/9/2020 12:00:00 AM","4"
"Server29","12/9/2020 12:00:00 AM","4"
"Server30","12/9/2020 12:00:00 AM","11"
"Server31","12/9/2020 12:00:00 AM","4"
"Server32","12/9/2020 12:00:00 AM","4"
"Server33","12/9/2020 12:00:00 AM","32"
"Server34","12/9/2020 12:00:00 AM","11"
"Server35","12/9/2020 12:00:00 AM","4"
"Server36","12/9/2020 12:00:00 AM","11"
"Server37","12/9/2020 12:00:00 AM","4"
"Server38","12/9/2020 12:00:00 AM","4"
"Server39","12/9/2020 12:00:00 AM","4"
"Server40","12/9/2020 12:00:00 AM","4"
"Server41","12/9/2020 12:00:00 AM","4"
"Server42","12/9/2020 12:00:00 AM","4"
"Server43","12/9/2020 12:00:00 AM","81"
"Server44","12/9/2020 12:00:00 AM","4"
"Server45","12/9/2020 12:00:00 AM","32"
"Server46","12/9/2020 12:00:00 AM","4"
"Server47","12/9/2020 12:00:00 AM","81"
"Server48","12/9/2020 12:00:00 AM","4"
"Server49","12/9/2020 12:00:00 AM","4"
"Server50","12/9/2020 12:00:00 AM","11"
"Server51","12/9/2020 12:00:00 AM","4"
"Server52","12/9/2020 12:00:00 AM","18"
"Server53","12/9/2020 12:00:00 AM","4"
"Server54","12/9/2020 12:00:00 AM","4"
"Server55","12/9/2020 12:00:00 AM","18"
"Server56","12/9/2020 12:00:00 AM","4"
"Server57","12/9/2020 12:00:00 AM","4"
"Server58","12/9/2020 12:00:00 AM","4"
"Server59","12/9/2020 12:00:00 AM","4"
"Server60","12/9/2020 12:00:00 AM","11"
"Server61","12/9/2020 12:00:00 AM","4"
"Server62","12/9/2020 12:00:00 AM","4"
"Server63","12/9/2020 12:00:00 AM","25"
"Server64","12/9/2020 12:00:00 AM","18"
"Server65","12/9/2020 12:00:00 AM","4"
"Server66","12/9/2020 12:00:00 AM","4"
"Server67","12/9/2020 12:00:00 AM","4"
"Server68","12/9/2020 12:00:00 AM","4"
"Server69","12/9/2020 12:00:00 AM","11"
"Server70","12/9/2020 12:00:00 AM","4"
"Server71","12/9/2020 12:00:00 AM","4"
"Server72","12/9/2020 12:00:00 AM","4"
"Server73","12/9/2020 12:00:00 AM","4"
"Server74","12/9/2020 12:00:00 AM","4"
"Server75","12/9/2020 12:00:00 AM","4"
"Server76","12/9/2020 12:00:00 AM","4"
"Server77","12/9/2020 12:00:00 AM","11"
"Server78","12/9/2020 12:00:00 AM","4"
"Server79","12/9/2020 12:00:00 AM","81"
"Server80","12/9/2020 12:00:00 AM","4"
"Server81","12/9/2020 12:00:00 AM","11"
"Server82","12/9/2020 12:00:00 AM","4"
"Server83","12/9/2020 12:00:00 AM","4"
"Server84","12/9/2020 12:00:00 AM","4"
"Server85","12/9/2020 12:00:00 AM","4"
"Server86","12/9/2020 12:00:00 AM","4"
"Server87","12/9/2020 12:00:00 AM","4"
"Server88","12/9/2020 12:00:00 AM","4"
"Server89","12/9/2020 12:00:00 AM","4"
"Server90","12/9/2020 12:00:00 AM","4"
"Server91","12/9/2020 12:00:00 AM","4"
"Server92","12/9/2020 12:00:00 AM","4"
"Server93","12/9/2020 12:00:00 AM","4"
"Server94","12/9/2020 12:00:00 AM","4"
"Server95","12/9/2020 12:00:00 AM","4"
"Server96","12/9/2020 12:00:00 AM","4"
"Server97","12/9/2020 12:00:00 AM","81"
"Server98","12/9/2020 12:00:00 AM","4"
"Server99","12/9/2020 12:00:00 AM","11"
"Server0","12/10/2020 12:00:00 AM","5"
"Server1","12/10/2020 12:00:00 AM","5"
"Server2","12/10/2020 12:00:00 AM","5"
"Server3","12/10/2020 12:00:00 AM","89"
"Server4","12/10/2020 12:00:00 AM","5"
"Server5","12/10/2020 12:00:00 AM","5"
"Server6","12/10/2020 12:00:00 AM","12"
"Server7","12/10/2020 12:00:00 AM","5"
"Server8","12/10/2020 12:00:00 AM","5"
"Server9","12/10/2020 12:00:00 AM","5"
"Server10","12/10/2020 12:00:00 AM","5"
"Server11","12/10/2020 12:00:00 AM","5"
"Server12","12/10/2020 12:00:00 AM","5"
"Server13","12/10/2020 12:00:00 AM","82"
"Server14","12/10/2020 12:00:00 AM","12"
"Server15","12/10/2020 12:00:00 AM","5"
"Server16","12/10/2020 12:00:00 AM","5"
"Server17","12/10/2020 12:00:00 AM","5"
"Server18","12/10/2020 12:00:00 AM","5"
"Server19","12/10/2020 12:00:00 AM","5"
"Server20","12/10/2020 12:00:00 AM","12"
"Server21","12/10/2020 12:00:00 AM","5"
"Server22","12/10/2020 12:00:00 AM","5"
"Server23","12/10/2020 12:00:00 AM","5"
"Server24","12/10/2020 12:00:00 AM","5"
"Server25","12/10/2020 12:00:00 AM","12"
"Server26","12/10/2020 12:00:00 AM","5"
"Server27","12/10/2020 12:00:00 AM","5"
"Server28","12/10/2020 12:00:00 AM","5"
"Server29","12/10/2020 12:00:00 AM","5"
"Server30","12/10/2020 12:00:00 AM","12"
"Server31","12/10/2020 12:00:00 AM","5"
"Server32","12/10/2020 12:00:00 AM","5"
"Server33","12/10/2020 12:00:00 AM","33"
"Server34","12/10/2020 12:00:00 AM","12"
"Server35","12/10/2020 12:00:00 AM","5"
"Server36","12/10/2020 12:00:00 AM","12"
"Server37","12/10/2020 12:00:00 AM","5"
"Server38","12/10/2020 12:00:00 AM","5"
"Server39","12/10/2020 12:00:00 AM","5"
"Server40","12/10/2020 12:00:00 AM","5"
"Server41","12/10/2020 12:00:00 AM","5"
"Server42","12/10/2020 12:00:00 AM","5"
"Server43","12/10/2020 12:00:00 AM","82"
"Server44","12/10/2020 12:00:00 AM","5"
"Server45","12/10/2020 12:00:00 AM","33"
"Server46","12/10/2020 12:00:00 AM","5"
"Server47","12/10/2020 12:00:00 AM","82"
"Server48","12/10/2020 12:00:00 AM","5"
"Server49","12/10/2020 12:00:00 AM","5"
"Server50","12/10/2020 12:00:00 AM","12"
"Server51","12/10/2020 12:00:00 AM","5"
"Server52","12/10/2020 12:00:00 AM","19"
"Server53","12/10/2020 12:00:00 AM","5"
"Server54","12/10/2020 12:00:00 AM","5"
"Server55","12/10/2020 12:00:00 AM","19"
"Server56","12/10/2020 12:00:00 AM","5"
"Server57","12/10/2020 12:00:00 AM","5"
"Server58","12/10/2020 12:00:00 AM","5"
"Server59","12/10/2020 12:00:00 AM","5"
"Server60","12/10/2020 12:00:00 AM","12"
"Server61","12/10/2020 12:00:00 AM","5"
"Server62","12/10/2020 12:00:00 AM","5"
"Server63","12/10/2020 12:00:00 AM","26"
"Server64","12/10/2020 12:00:00 AM","19"
"Server65","12/10/2020 12:00:00 AM","5"
"Server66","12/10/2020 12:00:00 AM","5"
"Server67","12/10/2020 12:00:00 AM","5"
"Server68","12/10/2020 12:00:00 AM","5"
"Server69","12/10/2020 12:00:00 AM","12"
"Server70","12/10/2020 12:00:00 AM","5"
"Server71","12/10/2020 12:00:00 AM","5"
"Server72","12/10/2020 12:00:00 AM","5"
"Server73","12/10/2020 12:00:00 AM","5"
"Server74","12/10/2020 12:00:00 AM","5"
"Server75","12/10/2020 12:00:00 AM","5"
"Server76","12/10/2020 12:00:00 AM","5"
"Server77","12/10/2020 12:00:00 AM","12"
"Server78","12/10/2020 12:00:00 AM","5"
"Server79","12/10/2020 12:00:00 AM","82"
"Server80","12/10/2020 12:00:00 AM","5"
"Server81","12/10/2020 12:00:00 AM","12"
"Server82","12/10/2020 12:00:00 AM","5"
"Server83","12/10/2020 12:00:00 AM","5"
"Server84","12/10/2020 12:00:00 AM","5"
"Server85","12/10/2020 12:00:00 AM","5"
"Server86","12/10/2020 12:00:00 AM","5"
"Server87","12/10/2020 12:00:00 AM","5"
"Server88","12/10/2020 12:00:00 AM","5"
"Server89","12/10/2020 12:00:00 AM","5"
"Server90","12/10/2020 12:00:00 AM","5"
"Server91","12/10/2020 12:00:00 AM","5"
"Server92","12/10/2020 12:00:00 AM","5"
"Server93","12/10/2020 12:00:00 AM","5"
"Server94","12/10/2020 12:00:00 AM","5"
"Server95","12/10/2020 12:00:00 AM","5"
"Server96","12/10/2020 12:00:00 AM","5"
"Server97","12/10/2020 12:00:00 AM","82"
"Server98","12/10/2020 12:00:00 AM","5"
"Server99","12/10/2020 12:00:00 AM","12"
"Server0","12/11/2020 12:00:00 AM","6"
"Server1","12/11/2020 12:00:00 AM","6"
"Server2","12/11/2020 12:00:00 AM","6"
"Server3","12/11/2020 12:00:00 AM","90"
"Server4","12/11/2020 12:00:00 AM","6"
"Server5","12/11/2020 12:00:00 AM","6"
"Server6","12/11/2020 12:00:00 AM","13"
"Server7","12/11/2020 12:00:00 AM","6"
"Server8","12/11/2020 12:00:00 AM","6"
"Server9","12/11/2020 12:00:00 AM","6"
"Server10","12/11/2020 12:00:00 AM","6"
"Server11","12/11/2020 12:00:00 AM","6"
"Server12","12/11/2020 12:00:00 AM","6"
"Server13","12/11/2020 12:00:00 AM","83"
"Server14","12/11/2020 12:00:00 AM","13"
"Server15","12/11/2020 12:00:00 AM","6"
"Server16","12/11/2020 12:00:00 AM","6"
"Server17","12/11/2020 12:00:00 AM","6"
"Server18","12/11/2020 12:00:00 AM","6"
"Server19","12/11/2020 12:00:00 AM","6"
"Server20","12/11/2020 12:00:00 AM","13"
"Server21","12/11/2020 12:00:00 AM","6"
"Server22","12/11/2020 12:00:00 AM","6"
"Server23","12/11/2020 12:00:00 AM","6"
"Server24","12/11/2020 12:00:00 AM","6"
"Server25","12/11/2020 12:00:00 AM","13"
"Server26","12/11/2020 12:00:00 AM","6"
"Server27","12/11/2020 12:00:00 AM","6"
"Server28","12/11/2020 12:00:00 AM","6"
"Server29","12/11/2020 12:00:00 AM","6"
"Server30","12/11/2020 12:00:00 AM","13"
"Server31","12/11/2020 12:00:00 AM","6"
"Server32","12/11/2020 12:00:00 AM","6"
"Server33","12/11/2020 12:00:00 AM","34"
"Server34","12/11/2020 12:00:00 AM","13"
"Server35","12/11/2020 12:00:00 AM","6"
"Server36","12/11/2020 12:00:00 AM","13"
"Server37","12/11/2020 12:00:00 AM","6"
"Server38","12/11/2020 12:00:00 AM","6"
"Server39","12/11/2020 12:00:00 AM","6"
"Server40","12/11/2020 12:00:00 AM","6"
"Server41","12/11/2020 12:00:00 AM","6"
"Server42","12/11/2020 12:00:00 AM","6"
"Server43","12/11/2020 12:00:00 AM","83"
"Server44","12/11/2020 12:00:00 AM","6"
"Server45","12/11/2020 12:00:00 AM","34"
"Server46","12/11/2020 12:00:00 AM","6"
"Server47","12/11/2020 12:00:00 AM","83"
"Server48","12/11/2020 12:00:00 AM","6"
"Server49","12/11/2020 12:00:00 AM","6"
"Server50","12/11/2020 12:00:00 AM","13"
"Server51","12/11/2020 12:00:00 AM","6"
"Server52","12/11/2020 12:00:00 AM","20"
"Server53","12/11/2020 12:00:00 AM","6"
"Server54","12/11/2020 12:00:00 AM","6"
"Server55","12/11/2020 12:00:00 AM","20"
"Server56","12/11/2020 12:00:00 AM","6"
"Server57","12/11/2020 12:00:00 AM","6"
"Server58","12/11/2020 12:00:00 AM","6"
"Server59","12/11/2020 12:00:00 AM","6"
"Server60","12/11/2020 12:00:00 AM","13"
"Server61","12/11/2020 12:00:00 AM","6"
"Server62","12/11/2020 12:00:00 AM","6"
"Server63","12/11/2020 12:00:00 AM","27"
"Server64","12/11/2020 12:00:00 AM","20"
"Server65","12/11/2020 12:00:00 AM","6"
"Server66","12/11/2020 12:00:00 AM","6"
"Server67","12/11/2020 12:00:00 AM","6"
"Server68","12/11/2020 12:00:00 AM","6"
"Server69","12/11/2020 12:00:00 AM","13"
"Server70","12/11/2020 12:00:00 AM","6"
"Server71","12/11/2020 12:00:00 AM","6"
"Server72","12/11/2020 12:00:00 AM","6"
"Server73","12/11/2020 12:00:00 AM","6"
"Server74","12/11/2020 12:00:00 AM","6"
"Server75","12/11/2020 12:00:00 AM","6"
"Server76","12/11/2020 12:00:00 AM","6"
"Server77","12/11/2020 12:00:00 AM","13"
"Server78","12/11/2020 12:00:00 AM","6"
"Server79","12/11/2020 12:00:00 AM","83"
"Server80","12/11/2020 12:00:00 AM","6"
"Server81","12/11/2020 12:00:00 AM","13"
"Server82","12/11/2020 12:00:00 AM","6"
"Server83","12/11/2020 12:00:00 AM","6"
"Server84","12/11/2020 12:00:00 AM","6"
"Server85","12/11/2020 12:00:00 AM","6"
"Server86","12/11/2020 12:00:00 AM","6"
"Server87","12/11/2020 12:00:00 AM","6"
"Server88","12/11/2020 12:00:00 AM","6"
"Server89","12/11/2020 12:00:00 AM","6"
"Server90","12/11/2020 12:00:00 AM","6"
"Server91","12/11/2020 12:00:00 AM","6"
"Server92","12/11/2020 12:00:00 AM","6"
"Server93","12/11/2020 12:00:00 AM","6"
"Server94","12/11/2020 12:00:00 AM","6"
"Server95","12/11/2020 12:00:00 AM","6"
"Server96","12/11/2020 12:00:00 AM","6"
"Server97","12/11/2020 12:00:00 AM","83"
"Server98","12/11/2020 12:00:00 AM","6"
"Server99","12/11/2020 12:00:00 AM","13"
"Server0","12/12/2020 12:00:00 AM","0"
"Server1","12/12/2020 12:00:00 AM","0"
"Server2","12/12/2020 12:00:00 AM","0"
"Server3","12/12/2020 12:00:00 AM","0"
"Server4","12/12/2020 12:00:00 AM","7"
"Server5","12/12/2020 12:00:00 AM","7"
"Server6","12/12/2020 12:00:00 AM","0"
"Server7","12/12/2020 12:00:00 AM","0"
"Server8","12/12/2020 12:00:00 AM","0"
"Server9","12/12/2020 12:00:00 AM","0"
"Server10","12/12/2020 12:00:00 AM","0"
"Server11","12/12/2020 12:00:00 AM","7"
"Server12","12/12/2020 12:00:00 AM","0"
"Server13","12/12/2020 12:00:00 AM","0"
"Server14","12/12/2020 12:00:00 AM","0"
"Server15","12/12/2020 12:00:00 AM","0"
"Server16","12/12/2020 12:00:00 AM","0"
"Server17","12/12/2020 12:00:00 AM","0"
"Server18","12/12/2020 12:00:00 AM","0"
"Server19","12/12/2020 12:00:00 AM","0"
"Server20","12/12/2020 12:00:00 AM","0"
"Server21","12/12/2020 12:00:00 AM","7"
"Server22","12/12/2020 12:00:00 AM","0"
"Server23","12/12/2020 12:00:00 AM","0"
"Server24","12/12/2020 12:00:00 AM","0"
"Server25","12/12/2020 12:00:00 AM","0"
"Server26","12/12/2020 12:00:00 AM","0"
"Server27","12/12/2020 12:00:00 AM","0"
"Server28","12/12/2020 12:00:00 AM","7"
"Server29","12/12/2020 12:00:00 AM","7"
"Server30","12/12/2020 12:00:00 AM","0"
"Server31","12/12/2020 12:00:00 AM","7"
"Server32","12/12/2020 12:00:00 AM","7"
"Server33","12/12/2020 12:00:00 AM","0"
"Server34","12/12/2020 12:00:00 AM","0"
"Server35","12/12/2020 12:00:00 AM","0"
"Server36","12/12/2020 12:00:00 AM","0"
"Server37","12/12/2020 12:00:00 AM","0"
"Server38","12/12/2020 12:00:00 AM","7"
"Server39","12/12/2020 12:00:00 AM","0"
"Server40","12/12/2020 12:00:00 AM","0"
"Server41","12/12/2020 12:00:00 AM","0"
"Server42","12/12/2020 12:00:00 AM","7"
"Server43","12/12/2020 12:00:00 AM","0"
"Server44","12/12/2020 12:00:00 AM","0"
"Server45","12/12/2020 12:00:00 AM","35"
"Server46","12/12/2020 12:00:00 AM","0"
"Server47","12/12/2020 12:00:00 AM","0"
"Server48","12/12/2020 12:00:00 AM","0"
"Server49","12/12/2020 12:00:00 AM","0"
"Server50","12/12/2020 12:00:00 AM","0"
"Server51","12/12/2020 12:00:00 AM","0"
"Server52","12/12/2020 12:00:00 AM","0"
"Server53","12/12/2020 12:00:00 AM","7"
"Server54","12/12/2020 12:00:00 AM","7"
"Server55","12/12/2020 12:00:00 AM","0"
"Server56","12/12/2020 12:00:00 AM","0"
"Server57","12/12/2020 12:00:00 AM","0"
"Server58","12/12/2020 12:00:00 AM","0"
"Server59","12/12/2020 12:00:00 AM","0"
"Server60","12/12/2020 12:00:00 AM","0"
"Server61","12/12/2020 12:00:00 AM","0"
"Server62","12/12/2020 12:00:00 AM","0"
"Server63","12/12/2020 12:00:00 AM","0"
"Server64","12/12/2020 12:00:00 AM","21"
"Server65","12/12/2020 12:00:00 AM","0"
"Server66","12/12/2020 12:00:00 AM","7"
"Server67","12/12/2020 12:00:00 AM","0"
"Server68","12/12/2020 12:00:00 AM","0"
"Server69","12/12/2020 12:00:00 AM","0"
"Server70","12/12/2020 12:00:00 AM","7"
"Server71","12/12/2020 12:00:00 AM","0"
"Server72","12/12/2020 12:00:00 AM","0"
"Server73","12/12/2020 12:00:00 AM","0"
"Server74","12/12/2020 12:00:00 AM","0"
